Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
23,850000,3,200.0,120.0,5,14,30,4,7,2,889,1,0,0,0,0,0,0,101,2019,1,2,1,31,436,1
41,5000000,4,653.0,350.0,5,1,0,4,11,5,889,0,0,0,0,0,0,0,108,2019,1,2,1,31,134,1
94,1275000,5,205.0,200.0,5,2,30,4,7,3,889,0,0,0,0,0,0,0,23,2019,1,2,1,31,38,1
96,900000,2,135.0,115.0,5,14,0,4,0,2,889,0,0,0,0,0,0,0,21,2019,1,2,1,31,272,1
152,1500000,3,125.0,115.0,5,14,0,4,7,2,889,0,0,0,0,0,0,0,288,2019,1,3,1,31,54,1
189,1225000,3,125.0,115.0,5,14,0,4,7,2,889,0,0,0,0,0,0,0,272,2019,1,3,1,31,54,1
208,775000,3,165.0,145.0,5,4,30,4,8,2,889,5,0,0,0,0,0,0,347,2019,1,3,1,31,271,1
368,1500000,3,200.0,145.0,5,0,30,4,8,2,889,1,0,1,0,0,0,1,481,2019,1,4,1,31,38,1
380,1200000,3,120.0,100.0,5,1,30,4,8,3,889,1,0,1,0,0,0,1,448,2019,1,4,1,31,38,1
519,2500000,7,450.0,390.0,5,6,30,6,9,4,889,5,0,0,0,0,0,1,411,2019,1,4,1,31,387,1
531,1940000,4,300.0,150.0,5,1,30,4,15,3,889,5,1,1,0,0,1,1,592,2019,1,5,1,31,38,1
532,4500000,5,300.0,200.0,5,0,0,4,7,5,889,5,0,1,0,0,1,1,593,2019,1,5,1,31,38,1
575,615000,2,85.0,75.0,0,3,12,4,8,1,889,0,0,0,0,0,0,0,546,2019,1,5,1,31,633,1
580,2300000,3,135.0,120.0,7,1,30,4,8,2,889,0,0,0,0,0,0,0,541,2019,1,5,1,31,54,1
689,1550000,5,280.0,250.0,5,1,30,4,10,4,889,0,0,0,0,0,0,0,628,2019,1,6,1,31,643,1
723,2550000,4,230.0,200.0,5,0,0,4,0,4,889,0,0,0,0,0,0,0,652,2019,1,6,1,31,126,1
743,699000,3,150.0,130.0,5,3,30,4,16,1,889,1,0,0,0,0,0,0,818,2019,1,7,1,31,226,1
802,985000,3,160.0,150.0,5,9,30,4,8,2,889,5,0,0,0,0,0,0,759,2019,1,7,1,31,271,1
899,1350000,3,300.0,300.0,5,1,21,2,8,3,889,0,0,0,0,0,0,0,968,2019,1,8,1,31,436,1
901,1550000,4,310.0,310.0,5,1,21,4,8,3,889,0,0,0,0,0,0,0,970,2019,1,8,1,31,643,1
906,4500000,8,800.0,800.0,5,1,21,2,8,0,889,0,0,0,0,0,0,0,997,2019,1,8,1,31,272,2
913,1550000,4,310.0,310.0,5,1,21,4,8,3,889,0,0,0,0,0,0,0,990,2019,1,8,1,31,643,1
914,650000,3,100.0,100.0,0,11,12,4,8,1,889,0,0,0,0,0,0,0,989,2019,1,8,1,31,633,1
942,1725000,4,145.0,125.0,5,1,30,4,8,3,889,1,1,0,0,0,1,1,892,2019,1,8,1,31,38,1
961,2500000,3,170.0,155.0,5,3,0,4,10,2,889,0,0,1,0,0,0,1,873,2019,1,8,1,31,38,1
1037,1550000,4,150.0,140.0,5,1,30,4,7,3,889,1,0,0,0,0,0,1,1015,2019,1,9,1,31,643,1
1135,1950000,3,260.0,225.0,5,7,30,6,4,2,889,0,0,0,0,0,0,0,1097,2019,1,10,1,31,515,1
1141,1750000,3,200.0,165.0,5,14,30,4,8,2,889,1,0,0,0,0,0,1,1090,2019,1,10,1,31,596,1
1146,5500000,5,250.0,220.0,5,14,30,4,8,4,889,5,0,1,0,0,0,1,1085,2019,1,10,1,31,38,1
1164,1300000,3,120.0,110.0,7,6,25,4,8,2,889,0,0,0,0,0,0,0,1285,2019,1,11,1,31,596,1
1336,1650000,4,160.0,138.0,5,11,30,4,10,2,889,5,0,1,0,0,0,1,1218,2019,1,11,1,31,596,1
1477,2400000,5,200.0,180.0,5,1,25,6,11,4,889,5,1,0,0,0,0,1,1563,2019,1,14,1,31,38,1
1538,2500000,7,170.0,160.0,2,9,21,4,14,3,889,0,0,0,0,0,0,0,1500,2019,1,14,1,31,38,2
1561,825000,3,330.0,130.0,5,1,30,4,8,3,889,0,0,0,0,0,0,0,1476,2019,1,14,1,31,134,1
1566,2400000,5,200.0,180.0,5,1,30,6,8,4,889,1,1,0,0,0,0,1,1502,2019,1,14,1,31,38,1
1818,1445000,3,155.0,140.0,5,4,30,4,8,2,889,5,0,0,0,0,0,0,1904,2019,1,16,1,31,54,1
1908,4000000,4,370.0,300.0,2,11,30,4,8,5,889,1,0,1,0,0,0,1,1803,2019,1,16,1,31,387,2
1924,1050000,3,120.0,100.0,5,1,0,4,0,2,889,0,0,0,0,0,0,1,2030,2019,1,17,1,31,38,1
1928,420000,2,90.0,85.0,0,6,21,6,8,1,889,0,0,0,0,0,0,0,2034,2019,1,17,1,31,387,1
1941,950000,3,250.0,200.0,5,3,0,6,8,2,889,1,0,0,0,0,1,1,2020,2019,1,17,1,31,272,2
1942,235000,2,75.0,70.0,0,14,22,6,8,1,889,0,0,0,0,0,0,0,2027,2019,1,17,1,31,633,1
1958,800000,3,150.0,120.0,5,3,30,4,10,2,889,0,0,0,0,0,0,0,2024,2019,1,17,1,31,132,1
2049,3800000,5,870.0,240.0,5,5,30,4,8,5,889,1,1,0,0,0,1,1,1988,2019,1,17,1,31,272,1
2116,950000,3,250.0,200.0,5,3,0,6,8,2,889,1,0,0,0,0,1,1,2183,2019,1,18,1,31,272,2
2129,900000,3,135.0,130.0,5,1,30,4,11,3,889,0,0,0,0,0,0,1,2256,2019,1,18,1,31,428,1
2149,915000,3,125.0,120.0,5,1,30,4,0,3,889,1,0,0,0,0,0,1,2250,2019,1,18,1,31,643,1
2269,1550000,5,203.0,146.0,5,1,0,6,8,2,889,0,0,0,0,0,0,0,2331,2019,1,19,1,31,596,1
2289,785000,3,90.0,85.0,7,14,30,4,8,2,889,1,0,0,0,0,0,0,2370,2019,1,19,1,31,46,1
2297,785000,3,90.0,85.0,7,14,30,4,8,2,889,1,0,0,0,0,0,0,2361,2019,1,19,1,31,46,1
2301,675000,3,175.0,95.0,7,7,30,4,8,1,889,0,0,0,0,0,0,0,2357,2019,1,19,1,31,46,1
2303,1750000,3,135.0,120.0,5,1,30,4,8,2,889,1,1,0,0,0,0,0,2355,2019,1,19,1,31,596,1
2328,1650000,5,222.0,162.0,5,1,0,6,7,2,889,0,0,0,0,0,0,0,2271,2019,1,19,1,31,596,1
2371,2850000,3,159.0,128.0,0,1,15,8,11,1,889,1,1,0,1,0,0,1,2294,2019,1,19,1,31,54,1
2374,2000000,2,85.0,80.0,0,11,28,8,8,2,889,1,0,0,1,0,0,1,2431,2019,1,20,1,31,272,1
2402,1500000,3,150.0,125.0,5,3,30,4,8,2,889,1,0,0,0,0,0,0,2447,2019,1,20,1,31,49,1
2474,2850000,4,200.0,160.0,5,8,30,4,8,5,889,0,0,0,0,0,0,1,2537,2019,1,21,1,31,571,1
2497,1350000,4,180.0,140.0,5,1,30,4,7,3,889,1,0,0,0,0,0,1,2601,2019,1,21,1,31,596,1
2599,1300000,4,185.0,175.0,2,1,0,4,11,3,889,0,0,0,0,0,0,0,2500,2019,1,21,1,31,428,1
2611,1200000,3,130.0,120.0,2,1,0,4,16,2,889,0,0,0,0,0,0,0,2505,2019,1,21,1,31,428,1
2628,1200000,3,250.0,120.0,5,13,30,4,8,1,889,5,0,0,0,0,1,0,2680,2019,1,22,1,31,38,1
2649,1490000,3,170.0,160.0,5,1,30,4,15,2,889,1,1,0,0,0,0,1,2737,2019,1,22,1,31,643,1
2675,330000,2,75.0,70.0,0,5,24,6,7,1,889,1,1,1,1,1,0,1,2678,2019,1,22,1,31,428,1
2835,6600000,5,200.0,160.0,5,5,30,4,10,3,889,5,1,1,0,0,1,1,2745,2019,1,23,1,31,38,1
2845,6500000,5,280.0,220.0,5,1,25,6,10,5,889,2,1,1,0,0,1,1,2748,2019,1,23,1,31,38,1
2861,3850000,5,390.0,240.0,5,1,30,6,15,4,889,0,0,1,0,0,1,1,2776,2019,1,23,1,31,38,1
2871,975000,3,195.0,165.0,5,3,30,6,7,3,889,0,0,0,0,0,0,1,2782,2019,1,23,1,31,633,2
2925,60000,2,95.0,90.0,0,1,12,7,8,1,889,1,1,1,1,0,0,1,3025,2019,1,24,1,31,54,1
3011,1550000,4,160.0,140.0,5,1,30,4,11,2,889,1,0,1,0,0,0,1,2923,2019,1,24,1,31,643,1
3053,1350000,4,180.0,160.0,5,1,0,6,0,3,889,0,0,0,0,0,0,0,3113,2019,1,25,1,31,134,2
3084,400000,2,76.0,75.0,0,6,14,6,8,1,889,0,0,0,0,0,0,0,3162,2019,1,25,1,31,633,1
3096,1600000,4,150.0,120.0,5,1,30,4,0,3,889,1,0,0,0,0,0,0,3157,2019,1,25,1,31,134,1
3113,340000,2,71.0,70.0,0,1,30,4,8,1,889,0,1,0,0,0,0,0,3055,2019,1,25,1,31,408,1
3114,360000,2,82.0,81.0,0,1,30,4,8,1,889,0,0,0,0,0,0,0,3056,2019,1,25,1,31,408,1
3246,1400000,3,180.0,140.0,5,1,30,4,7,3,889,0,0,0,0,0,0,1,3293,2019,1,26,1,31,436,1
3250,1350000,5,200.0,190.0,5,1,30,6,8,2,889,0,0,0,0,0,0,0,3212,2019,1,26,1,31,428,2
