Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
22,270000,2,102.0,82.0,0,14,16,3,9,1,889,0,0,0,0,0,0,0,106,2019,1,2,0,4,237,1
51,350000,2,100.0,90.0,0,1,3,3,9,1,890,6,1,1,1,1,0,0,133,2019,1,2,0,4,143,1
93,650000,2,114.0,95.0,4,8,10,3,12,2,890,1,1,0,0,0,0,1,24,2019,1,2,0,4,351,1
143,430000,2,100.0,90.0,0,1,2,3,12,2,890,1,1,0,1,0,0,1,282,2019,1,3,0,4,237,1
151,420000,2,100.0,90.0,0,1,2,3,12,2,890,1,1,0,1,0,0,1,292,2019,1,3,0,4,237,1
191,430000,2,100.0,90.0,0,1,2,3,12,2,890,1,1,0,1,0,0,1,301,2019,1,3,0,4,237,1
192,285000,3,125.0,115.0,0,8,14,8,9,1,889,0,0,0,0,0,0,0,333,2019,1,3,0,4,606,1
203,285000,3,130.0,120.0,0,4,30,7,9,1,890,0,0,0,1,0,0,0,342,2019,1,3,0,4,606,1
314,1220000,3,145.0,140.0,4,13,12,10,12,2,763,1,0,0,0,0,0,1,234,2019,1,3,0,4,237,1
458,405000,1,62.0,43.0,4,5,17,3,1,1,890,1,1,0,0,0,0,0,394,2019,1,4,0,4,3,1
482,325000,2,92.0,85.0,0,1,1,6,9,1,889,0,0,0,1,0,0,0,364,2019,1,4,0,4,539,1
542,237000,2,85.0,70.0,0,1,14,7,9,1,889,0,0,0,0,0,0,0,579,2019,1,5,0,4,308,1
555,230000,2,98.0,88.0,0,4,12,8,9,1,889,0,0,0,0,0,0,0,613,2019,1,5,0,4,206,1
592,180000,1,65.0,55.0,0,1,21,8,9,1,889,0,0,0,0,0,0,0,528,2019,1,5,0,4,237,1
598,373000,3,135.0,125.0,0,7,14,12,9,1,889,0,0,0,0,0,0,0,571,2019,1,5,0,4,518,1
