Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
3,1450000,3,150.0,130.0,0,7,14,8,12,2,623,5,0,0,1,0,0,1,8,2019,1,1,0,8,396,1
52,3500000,2,200.0,150.0,0,4,21,8,11,2,889,0,0,0,0,0,0,1,132,2019,1,2,0,8,194,1
56,925000,3,130.0,91.0,0,9,26,9,9,2,0,0,0,0,0,0,0,0,128,2019,1,2,0,8,559,1
59,840000,3,130.0,91.0,0,9,26,9,9,2,0,0,0,0,0,0,0,0,125,2019,1,2,0,8,559,1
104,15750000,3,270.0,250.0,0,13,12,10,9,3,604,6,1,1,1,0,1,1,12,2019,1,2,0,8,507,1
129,14000000,5,450.0,400.0,5,11,30,8,8,4,889,0,1,0,0,0,0,0,49,2019,1,2,0,8,404,1
145,3950000,3,160.0,148.0,0,8,17,9,12,2,889,0,0,0,0,0,0,0,277,2019,1,3,0,8,194,1
170,34500000,6,530.0,430.0,4,14,5,3,11,1,295,6,1,0,0,0,0,1,252,2019,1,3,0,8,345,1
173,9250000,5,340.0,300.0,0,7,17,9,11,3,774,0,0,0,0,0,0,1,255,2019,1,3,0,8,27,1
181,10250000,4,380.0,260.0,0,0,21,0,12,2,890,6,0,1,0,1,0,1,264,2019,1,3,0,8,495,1
216,8500000,6,450.0,400.0,5,3,25,7,9,4,332,6,1,0,0,0,1,1,249,2019,1,3,0,8,194,2
226,4415000,2,234.0,200.0,4,14,13,5,12,2,296,1,1,0,0,0,0,1,309,2019,1,3,0,8,346,1
249,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,168,2019,1,3,0,8,95,1
251,2950000,3,150.0,130.0,0,9,1,6,11,1,900,5,1,0,0,0,0,0,170,2019,1,3,0,8,194,1
266,11000000,5,312.0,300.0,0,7,17,9,8,3,889,0,0,0,0,0,0,0,185,2019,1,3,0,8,27,1
270,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,189,2019,1,3,0,8,14,1
271,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,190,2019,1,3,0,8,55,1
272,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,167,2019,1,3,0,8,216,1
273,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,191,2019,1,3,0,8,87,1
278,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,143,2019,1,3,0,8,323,1
280,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,145,2019,1,3,0,8,345,1
283,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,148,2019,1,3,0,8,346,1
284,360000,1,60.0,50.0,0,7,31,8,9,1,329,0,0,0,0,0,0,0,149,2019,1,3,0,8,396,1
286,1120000,3,140.0,130.0,0,9,1,8,11,2,890,5,1,0,1,0,0,0,247,2019,1,3,0,8,160,1
