Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
29,900,2,85.0,80.0,0,1,32,6,9,1,889,0,0,1,0,0,0,0,88,2019,1,2,1,22,305,1
42,350000,2,90.0,85.0,0,2,14,6,9,1,889,0,0,0,0,0,0,0,113,2019,1,2,1,22,291,1
65,650000,3,145.0,140.0,7,1,30,6,8,2,889,0,0,0,0,0,1,1,118,2019,1,2,1,22,604,1
179,425000,3,170.0,160.0,0,14,16,8,9,2,889,0,0,0,1,0,0,1,262,2019,1,3,1,22,291,1
182,280000,2,110.0,100.0,0,1,32,0,9,1,889,0,0,0,0,0,0,0,265,2019,1,3,1,22,291,1
201,950000,4,150.0,145.0,5,1,30,4,8,2,889,0,0,0,0,0,1,0,340,2019,1,3,1,22,604,1
309,267500,3,137.0,123.0,0,14,12,7,9,2,889,0,0,0,1,0,0,1,229,2019,1,3,1,22,133,1
350,698000,3,154.0,140.0,2,14,30,6,7,2,889,6,1,1,1,1,1,1,212,2019,1,3,1,22,25,1
455,370000,3,150.0,135.0,5,11,21,4,0,2,889,0,0,0,0,0,0,0,391,2019,1,4,1,22,614,1
624,650000,3,110.0,109.0,5,2,0,6,16,3,889,1,0,0,0,0,0,0,699,2019,1,6,1,22,604,1
706,330000,4,110.0,80.0,7,6,25,4,16,2,889,0,0,0,0,0,0,0,670,2019,1,6,1,22,604,1
709,650000,4,150.0,140.0,7,1,25,6,16,2,889,0,0,0,0,0,0,0,667,2019,1,6,1,22,245,1
740,165000,1,72.0,70.0,0,5,32,6,9,1,889,0,0,0,0,0,0,0,819,2019,1,7,1,22,291,1
764,370000,3,140.0,130.0,0,14,12,7,8,2,889,1,0,1,1,0,0,1,855,2019,1,7,1,22,305,1
867,600000,3,140.0,130.0,7,13,25,6,8,2,889,0,0,0,0,0,0,0,773,2019,1,7,1,22,403,1
878,200000,2,102.0,100.0,0,1,12,6,0,1,889,0,0,0,0,0,0,0,965,2019,1,8,1,22,89,1
940,285000,3,130.0,120.0,0,6,21,7,8,1,889,5,0,0,0,1,0,0,894,2019,1,8,1,22,604,1
1021,289999,3,145.0,135.0,0,5,0,6,9,2,889,0,0,0,0,0,0,0,1026,2019,1,9,1,22,89,1
1024,335000,3,130.0,118.0,0,1,15,8,9,2,889,0,0,0,0,0,0,0,1001,2019,1,9,1,22,89,1
1026,350000,3,130.0,120.0,0,1,12,6,9,2,889,0,0,0,0,0,0,0,1003,2019,1,9,1,22,376,1
1033,660000,4,375.0,300.0,2,4,30,6,8,3,889,0,0,0,0,0,0,0,1006,2019,1,9,1,22,604,2
1043,575000,4,150.0,115.0,7,0,30,6,8,2,889,0,0,0,0,0,0,0,1020,2019,1,9,1,22,245,1
1153,420000,3,170.0,150.0,0,14,16,8,9,3,889,1,0,1,1,0,0,1,1081,2019,1,10,1,22,291,1
1155,690000,3,150.0,135.0,0,1,12,7,9,2,889,1,1,1,1,1,0,1,1083,2019,1,10,1,22,133,1
