Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
16,140000,1,70.0,69.0,0,1,12,7,16,1,889,0,0,0,0,0,0,0,100,2019,1,2,1,11,223,1
40,1200000,3,500.0,300.0,5,4,1,4,0,2,889,0,0,0,0,0,0,0,92,2019,1,2,1,11,275,1
183,580000,5,300.0,150.0,0,2,30,6,8,2,889,6,0,0,0,0,0,0,266,2019,1,3,1,11,439,1
401,495000,2,100.0,90.0,7,3,21,4,8,2,889,0,0,0,0,0,0,0,514,2019,1,4,1,11,438,1
470,1940000,3,120.0,100.0,5,0,30,4,0,1,889,0,0,0,0,0,0,0,361,2019,1,4,1,11,132,1
500,370000,2,240.0,220.0,7,3,0,4,14,1,889,0,0,0,0,0,0,0,437,2019,1,4,1,11,438,1
501,910000,3,600.0,580.0,7,6,21,4,14,1,889,0,0,0,0,0,0,0,438,2019,1,4,1,11,438,1
505,550000,4,600.0,580.0,7,6,21,6,8,2,889,0,0,0,0,0,0,0,420,2019,1,4,1,11,438,1
508,350000,3,100.0,88.0,7,6,0,4,14,1,889,0,0,0,0,0,0,0,400,2019,1,4,1,11,438,1
509,550000,3,100.0,90.0,7,6,0,4,14,1,889,0,0,0,0,0,0,0,401,2019,1,4,1,11,438,1
511,375000,3,100.0,90.0,7,6,0,4,14,1,889,0,0,0,0,0,0,0,403,2019,1,4,1,11,438,1
512,460000,4,130.0,120.0,7,4,21,6,14,1,889,0,0,0,0,0,0,0,404,2019,1,4,1,11,438,1
514,320000,5,320.0,300.0,7,6,21,6,14,2,889,0,0,0,0,0,0,0,407,2019,1,4,1,11,438,1
517,375000,2,90.0,80.0,7,4,21,4,14,1,889,0,0,0,0,0,0,0,406,2019,1,4,1,11,438,1
518,600000,3,100.0,90.0,7,6,0,4,14,1,889,0,0,0,0,0,0,0,417,2019,1,4,1,11,438,1
525,525000,3,250.0,200.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,410,2019,1,4,1,11,132,1
578,193000,1,55.0,50.0,0,1,12,7,8,1,889,0,0,0,1,0,0,0,543,2019,1,5,1,11,634,1
589,560000,5,100.0,95.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,531,2019,1,5,1,11,438,1
872,500000,3,88.0,85.0,5,3,30,4,14,2,889,7,0,1,0,1,0,1,958,2019,1,8,1,11,438,1
894,340000,3,100.0,80.0,0,7,30,4,8,1,889,1,0,0,0,0,0,0,947,2019,1,8,1,11,587,1
971,495000,3,192.0,136.0,0,14,16,8,16,1,889,0,1,0,1,0,0,0,931,2019,1,8,1,11,223,1
1374,330000,2,260.0,39.0,5,0,0,0,0,1,889,0,0,0,0,0,0,0,1403,2019,1,12,1,11,438,1
1657,650000,3,130.0,115.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,1720,2019,1,15,1,11,438,1
2314,245000,2,90.0,85.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,2320,2019,1,19,1,11,438,1
2496,260000,3,95.0,85.0,0,13,28,7,14,1,889,0,0,0,1,0,0,0,2600,2019,1,21,1,11,439,1
2582,425000,4,135.0,120.0,5,1,0,6,8,3,889,0,0,0,0,1,0,1,2523,2019,1,21,1,11,438,1
2739,470000,3,100.0,90.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,2659,2019,1,22,1,11,438,1
2834,350000,2,130.0,100.0,0,1,0,4,8,2,889,0,0,0,0,0,0,0,2744,2019,1,23,1,11,223,1
3022,330000,3,100.0,90.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,2934,2019,1,24,1,11,438,1
3150,800000,4,300.0,300.0,7,1,30,6,8,3,889,0,0,0,0,0,0,0,3092,2019,1,25,1,11,439,1
3151,524000,4,300.0,300.0,7,1,30,6,8,3,889,0,0,0,0,0,1,1,3085,2019,1,25,1,11,439,1
3209,685000,3,165.0,155.0,0,0,0,0,0,2,889,0,1,0,0,0,1,1,3282,2019,1,26,1,11,634,1
3857,650000,3,196.0,150.0,5,5,30,6,8,1,889,1,0,1,0,0,0,0,3751,2019,1,30,1,11,438,1
4323,300000,2,110.0,100.0,0,0,12,7,6,1,889,0,1,0,1,0,0,0,4406,2019,2,3,1,11,223,1
4350,550000,4,210.0,199.0,7,1,30,6,8,2,889,2,0,1,0,0,0,0,4314,2019,2,3,1,11,587,1
4445,315000,3,125.0,120.0,0,5,14,6,8,2,889,0,0,1,0,0,0,0,4480,2019,2,4,1,11,439,1
4503,360000,4,155.0,150.0,0,1,23,6,8,2,889,0,0,1,0,0,0,0,4478,2019,2,4,1,11,223,1
4743,810000,5,180.0,160.0,2,2,30,6,11,2,889,0,0,1,0,0,0,0,4802,2019,2,7,1,11,132,1
4754,370000,3,130.0,110.0,0,1,14,7,11,1,889,0,0,0,1,0,0,0,4805,2019,2,7,1,11,439,1
5552,425000,3,170.0,135.0,5,1,0,6,16,2,889,0,0,0,0,0,0,0,5495,2019,2,12,1,11,438,1
5873,330000,2,120.0,90.0,0,1,21,6,8,2,889,0,0,0,0,1,0,0,5952,2019,2,15,1,11,223,1
5985,300000,2,105.0,90.0,0,1,21,6,8,1,889,0,0,0,0,0,0,0,6022,2019,2,16,1,11,587,1
6439,200000,2,95.0,75.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,6517,2019,2,20,1,11,634,1
6640,500000,3,125.0,120.0,5,1,0,4,0,2,889,0,0,0,0,0,0,0,6587,2019,2,21,1,11,438,1
6689,215000,2,90.0,80.0,0,3,29,0,8,1,889,0,0,0,0,1,0,0,6593,2019,2,21,1,11,223,1
6703,285000,2,100.0,90.0,0,1,14,7,6,1,889,1,1,1,1,0,0,0,6780,2019,2,22,1,11,223,1
6778,650000,4,170.0,150.0,0,1,15,7,6,2,889,0,1,0,1,0,0,1,6697,2019,2,22,1,11,223,1
6958,430000,4,140.0,125.0,2,14,30,4,8,2,889,1,0,1,0,0,0,0,6963,2019,2,24,1,11,587,1
7387,375000,5,165.0,140.0,0,0,0,0,0,2,889,0,0,0,0,0,0,0,7484,2019,2,27,1,11,634,1
7406,300000,1,60.0,55.0,7,1,12,6,16,1,889,0,0,0,0,0,0,0,7464,2019,2,27,1,11,587,1
7509,199000,2,60.0,55.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,7610,2019,2,28,1,11,587,1
7520,340000,4,150.0,140.0,7,0,0,0,0,2,889,0,0,0,0,0,0,0,7611,2019,2,28,1,11,587,1
7531,550000,3,90.0,80.0,5,0,0,0,0,1,889,0,0,0,0,0,0,0,7609,2019,2,28,1,11,132,1
7992,500000,3,190.0,165.0,5,1,0,6,8,1,889,0,0,0,0,0,0,0,8067,2019,3,4,1,11,439,1
8087,200000,2,85.0,80.0,0,13,33,7,8,1,889,0,0,0,0,1,0,0,7966,2019,3,4,1,11,223,1
8155,210000,2,85.0,80.0,0,1,21,8,12,1,889,0,0,0,0,0,0,0,8267,2019,3,5,1,11,223,1
8161,245000,3,130.0,120.0,0,13,15,8,8,1,889,0,0,0,0,0,0,0,8265,2019,3,5,1,11,223,1
8213,290000,2,1182.0,60.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,8280,2019,3,5,1,11,232,1
8471,630000,4,110.0,90.0,0,3,14,6,14,2,889,0,0,0,0,0,0,0,8371,2019,3,7,1,11,587,1
8826,430000,4,130.0,120.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,8751,2019,3,9,1,11,438,1
8835,400000,2,85.0,80.0,0,1,24,6,8,1,889,0,0,0,0,0,0,0,8733,2019,3,9,1,11,223,1
9169,1000000,4,210.0,190.0,5,1,0,6,10,2,889,0,0,1,0,0,0,0,9068,2019,3,12,1,11,132,1
9196,390000,2,80.0,70.0,0,1,32,6,8,1,889,5,0,0,0,0,0,0,9096,2019,3,12,1,11,223,1
9267,340000,3,125.0,120.0,0,1,12,4,8,1,889,0,0,1,0,0,0,0,9363,2019,3,13,1,11,634,1
9375,250000,2,80.0,65.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,9466,2019,3,14,1,11,339,1
9402,460000,2,320.0,300.0,7,7,30,4,8,2,889,1,0,0,0,0,0,0,9459,2019,3,14,1,11,438,1
9414,190000,2,85.0,80.0,0,1,12,7,11,1,889,0,0,1,1,0,0,0,9507,2019,3,14,1,11,439,1
9491,670000,3,125.0,120.0,7,1,30,6,0,3,889,1,0,1,0,0,0,0,9439,2019,3,14,1,11,132,1
9568,650000,4,165.0,160.0,2,1,30,4,8,2,889,5,0,0,0,0,0,1,9679,2019,3,15,1,11,132,1
9569,250000,2,90.0,85.0,0,13,24,1,8,1,889,0,0,0,0,0,0,0,9680,2019,3,15,1,11,223,1
9570,375000,3,120.0,110.0,0,1,14,7,12,2,889,0,0,0,1,0,0,0,9681,2019,3,15,1,11,223,1
9595,185000,1,60.0,55.0,0,1,1,8,15,1,889,0,0,1,1,0,0,0,9652,2019,3,15,1,11,223,1
9686,320000,2,90.0,80.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,9760,2019,3,16,1,11,587,1
9719,330000,2,75.0,70.0,7,3,30,4,8,1,889,0,0,0,0,0,0,0,9783,2019,3,16,1,11,132,1
9809,345000,3,125.0,120.0,7,1,30,4,8,2,889,0,0,1,0,0,0,0,9807,2019,3,17,1,11,132,1
9876,400000,3,100.0,95.0,0,1,21,8,15,1,889,0,0,1,1,0,0,0,9950,2019,3,18,1,11,223,1
9983,230000,2,95.0,90.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,10055,2019,3,19,1,11,223,1
10037,430000,2,100.0,95.0,0,11,12,6,8,1,889,1,0,1,0,0,0,0,10103,2019,3,19,1,11,587,1
10073,155000,1,70.0,65.0,0,11,32,1,8,1,889,0,0,0,0,0,0,0,10001,2019,3,19,1,11,223,1
10181,715000,5,301.0,245.0,0,11,14,6,1,2,889,0,0,0,0,0,0,1,10129,2019,3,20,1,11,439,1
10236,425000,3,140.0,133.0,0,14,16,9,16,2,889,0,0,0,1,0,0,0,10318,2019,3,21,1,11,223,1
10306,410000,3,170.0,150.0,0,1,1,6,8,1,889,0,1,1,1,1,0,0,10252,2019,3,21,1,11,439,1
10490,825000,5,165.0,160.0,2,1,30,6,8,1,889,0,0,1,0,0,0,0,10431,2019,3,22,1,11,275,1
10508,500000,4,125.0,120.0,0,1,34,6,8,2,889,0,0,1,0,0,0,0,10415,2019,3,22,1,11,223,1
10583,750000,2,90.0,80.0,2,14,0,4,8,1,889,1,0,0,0,0,0,0,10639,2019,3,23,1,11,587,1
10658,400000,3,80.0,75.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,10705,2019,3,24,1,11,438,1
10660,540000,3,85.0,80.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,10703,2019,3,24,1,11,275,1
10748,180000,2,80.0,75.0,0,1,24,7,11,1,889,0,0,0,0,0,0,0,10795,2019,3,25,1,11,634,1
10780,175000,2,85.0,80.0,0,1,32,8,11,1,889,0,0,1,1,0,0,0,10779,2019,3,25,1,11,439,1
10838,200000,2,130.0,120.0,0,1,33,7,11,1,889,0,0,1,1,0,0,0,10940,2019,3,26,1,11,439,1
10863,290000,3,105.0,100.0,0,8,14,7,11,1,889,0,0,1,1,0,0,0,10935,2019,3,26,1,11,439,1
10910,160000,1,60.0,55.0,0,14,12,7,8,1,889,0,0,0,1,0,0,0,10971,2019,3,26,1,11,439,1
10934,350000,3,315.0,300.0,2,14,12,0,14,2,889,0,0,0,0,0,0,0,10855,2019,3,26,1,11,132,1
10990,175000,2,80.0,75.0,0,11,14,8,8,1,889,0,0,0,0,0,0,0,10890,2019,3,26,1,11,223,1
11288,455000,3,150.0,125.0,7,3,0,0,8,3,889,0,0,0,0,0,0,0,11180,2019,3,28,1,11,132,1
11326,225000,2,65.0,60.0,0,14,1,8,11,1,889,0,0,0,1,0,0,0,11390,2019,3,29,1,11,223,1
11368,397500,3,110.0,105.0,2,1,30,4,8,2,889,0,0,1,0,0,0,0,11424,2019,3,29,1,11,223,1
11383,550000,4,145.0,125.0,5,1,0,0,0,1,889,0,0,0,0,0,0,0,11320,2019,3,29,1,11,132,1
11386,550000,4,145.0,125.0,5,0,0,0,0,1,889,0,0,0,0,0,0,0,11323,2019,3,29,1,11,132,1
11502,1550000,3,320.0,200.0,5,2,0,6,9,3,889,1,0,0,0,0,1,1,11579,2019,3,30,1,11,587,1
11777,330000,2,130.0,110.0,2,14,0,4,8,1,889,1,0,0,0,0,0,0,11869,2019,4,2,1,11,587,1
11806,1550000,5,225.0,215.0,5,14,0,6,8,2,889,6,0,0,0,0,0,0,11899,2019,4,2,1,11,587,1
11820,385000,4,190.0,185.0,5,2,30,6,0,2,889,0,1,0,0,0,0,0,11877,2019,4,2,1,11,223,1
11830,165000,1,76.0,75.0,0,11,15,8,0,1,889,0,1,0,1,0,0,0,11885,2019,4,2,1,11,223,1
11853,600000,5,300.0,280.0,0,1,25,6,8,2,889,5,0,0,0,0,1,1,11800,2019,4,2,1,11,587,3
12071,620000,4,180.0,175.0,5,1,1,6,8,2,889,0,0,0,0,1,0,1,12177,2019,4,4,1,11,132,1
12089,385000,3,140.0,135.0,2,1,1,4,8,2,889,0,0,0,0,0,0,0,12155,2019,4,4,1,11,223,1
12106,425000,3,250.0,225.0,4,0,0,0,0,2,889,0,0,0,0,0,0,0,12231,2019,4,4,1,11,223,1
12125,530000,3,150.0,120.0,5,0,0,0,0,1,889,0,0,0,0,0,0,0,12152,2019,4,4,1,11,132,1
12141,600000,3,200.0,180.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,12208,2019,4,4,1,11,132,1
12149,575000,4,200.0,175.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,12151,2019,4,4,1,11,132,1
12173,550000,3,200.0,175.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,12150,2019,4,4,1,11,132,1
12211,525000,3,200.0,175.0,5,0,0,0,0,2,889,0,0,0,0,0,0,0,12148,2019,4,4,1,11,132,1
12359,230000,3,90.0,85.0,0,13,12,8,8,1,889,0,0,0,0,0,0,0,12277,2019,4,5,1,11,223,1
12439,650000,2,100.0,80.0,5,4,30,4,8,2,889,0,0,0,0,0,0,0,12498,2019,4,7,1,11,587,1
13164,255000,3,195.0,190.0,0,3,21,7,3,1,889,0,0,0,1,0,0,0,13096,2019,4,11,1,11,223,1
13227,525000,3,185.0,180.0,2,6,30,6,14,1,889,0,0,0,0,0,0,0,13313,2019,4,12,1,11,132,1
13313,650000,4,200.0,180.0,5,1,0,0,8,4,889,0,0,0,0,1,0,1,13231,2019,4,12,1,11,438,1
13387,320000,2,85.0,75.0,0,14,14,8,8,1,889,0,0,1,0,0,0,0,13278,2019,4,12,1,11,439,1
13451,200000,2,85.0,75.0,0,1,21,7,11,1,889,0,0,1,1,0,0,0,13493,2019,4,13,1,11,439,1
13455,170000,2,85.0,75.0,0,1,21,6,11,1,889,0,0,0,1,0,0,0,13502,2019,4,13,1,11,439,1
13462,350000,2,75.0,71.0,0,1,1,7,8,1,889,0,1,0,0,0,0,0,13495,2019,4,13,1,11,634,1
13551,750000,3,300.0,90.0,5,0,0,0,0,1,889,0,0,0,0,0,0,0,13527,2019,4,14,1,11,438,1
13599,450000,3,155.0,150.0,7,11,30,6,8,3,889,1,0,0,0,0,0,0,13677,2019,4,15,1,11,132,1
13610,120000,1,70.0,65.0,0,1,24,0,8,1,889,0,0,0,0,0,0,0,13666,2019,4,15,1,11,634,1
13612,650000,4,170.0,150.0,5,1,0,0,8,2,889,0,0,0,0,0,0,0,13664,2019,4,15,1,11,132,1
13721,400000,3,110.0,95.0,0,11,12,6,8,2,889,1,0,0,0,0,0,0,13832,2019,4,16,1,11,587,1
