Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
10,210000,3,130.0,115.0,0,0,15,10,9,2,889,1,1,0,1,1,0,0,6,2019,1,1,1,23,495,1
126,225000,3,139.0,110.0,5,13,26,1,14,1,889,0,0,0,0,0,0,0,48,2019,1,2,1,23,303,1
337,420000,4,225.0,200.0,0,1,15,7,9,3,889,0,1,0,1,0,0,1,203,2019,1,3,1,23,291,1
349,340000,3,150.0,135.0,0,1,14,8,9,2,889,0,0,0,1,0,0,1,213,2019,1,3,1,23,495,1
467,340000,3,150.0,128.0,0,1,15,8,9,1,889,0,1,1,1,0,0,1,358,2019,1,4,1,23,303,1
631,162000,2,157.0,100.0,2,0,0,0,14,1,889,0,0,0,0,0,0,0,687,2019,1,6,1,23,266,1
632,210000,3,110.0,100.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,686,2019,1,6,1,23,274,1
646,210000,2,100.0,95.0,2,3,26,1,14,1,889,0,0,0,0,0,0,0,676,2019,1,6,1,23,234,1
665,410000,3,155.0,120.0,0,1,1,3,15,2,889,1,1,0,1,0,0,1,710,2019,1,6,1,23,7,1
685,330000,3,150.0,140.0,0,5,33,9,9,1,889,0,0,0,1,0,0,0,633,2019,1,6,1,23,501,1
697,250000,3,140.0,130.0,0,1,14,8,9,2,889,0,0,0,1,0,0,0,619,2019,1,6,1,23,633,1
827,275000,3,140.0,115.0,0,3,15,11,9,2,889,0,0,0,1,0,0,0,741,2019,1,7,1,23,635,1
941,125000,1,49.0,40.0,0,1,26,7,9,1,889,0,0,1,1,0,0,0,893,2019,1,8,1,23,627,1
946,175000,3,125.0,120.0,0,6,32,7,16,1,889,0,0,0,0,0,0,0,888,2019,1,8,1,23,501,1
1028,230000,2,88.0,76.0,0,1,29,7,9,1,889,0,0,0,1,0,0,0,1005,2019,1,9,1,23,627,1
1042,260000,3,130.0,115.0,0,0,0,0,0,1,889,0,1,0,0,1,0,0,1011,2019,1,9,1,23,303,1
1310,349000,3,160.0,150.0,0,5,12,7,8,2,889,0,1,0,1,0,0,0,1240,2019,1,11,1,23,291,1
1362,299000,3,135.0,130.0,0,13,1,7,9,2,889,0,0,0,0,0,0,0,1408,2019,1,12,1,23,501,1
1391,205000,2,110.0,90.0,5,4,15,7,8,1,889,0,0,0,0,1,0,0,1358,2019,1,12,1,23,369,1
1409,175000,3,120.0,115.0,0,3,12,7,7,1,889,0,0,0,0,0,0,0,1378,2019,1,12,1,23,501,1
1475,120000,1,65.0,55.0,0,1,1,6,16,1,889,1,0,0,1,0,0,0,1561,2019,1,14,1,23,627,1
1507,300000,3,130.0,120.0,0,4,1,7,16,1,889,0,0,0,0,0,0,0,1599,2019,1,14,1,23,501,1
1525,260000,5,190.0,170.0,0,1,29,6,9,2,889,0,0,0,0,0,0,0,1580,2019,1,14,1,23,633,1
1571,520000,2,141.0,109.0,0,1,12,4,9,2,889,1,1,1,0,1,1,1,1534,2019,1,14,1,23,13,1
1578,715000,3,149.0,119.0,0,1,15,9,9,2,889,1,1,0,1,0,0,1,1526,2019,1,14,1,23,13,1
1583,385000,1,90.0,75.0,0,11,1,7,1,1,889,0,0,0,0,0,0,0,1521,2019,1,14,1,23,13,1
1597,275000,3,120.0,115.0,0,2,15,7,9,1,889,0,1,0,1,0,1,1,1517,2019,1,14,1,23,633,1
1633,175000,3,125.0,115.0,0,13,0,10,13,2,889,0,0,0,0,1,1,1,1696,2019,1,15,1,23,568,1
1661,2500000,6,350.0,280.0,5,2,12,4,8,5,889,5,1,0,1,0,0,1,1723,2019,1,15,1,23,558,1
1682,260000,3,130.0,120.0,2,13,26,1,14,1,889,5,0,0,0,1,0,0,1624,2019,1,15,1,23,568,1
1698,215000,3,130.0,120.0,4,1,27,1,14,1,889,0,0,0,0,1,0,0,1619,2019,1,15,1,23,624,1
1777,175000,2,90.0,85.0,0,1,14,8,9,2,889,1,1,0,1,0,0,1,1860,2019,1,16,1,23,8,1
1873,255000,3,160.0,130.0,0,2,1,7,9,2,889,0,0,0,1,0,0,1,1768,2019,1,16,1,23,633,1
1874,375000,1,133.0,61.0,0,14,21,7,1,1,889,1,0,0,1,0,0,0,1769,2019,1,16,1,23,13,1
1877,270000,3,160.0,125.0,0,2,14,10,9,2,889,1,1,0,1,1,0,1,1773,2019,1,16,1,23,217,1
1884,185000,3,110.0,90.0,0,4,15,7,8,1,889,0,0,0,0,0,0,0,1822,2019,1,16,1,23,291,1
1885,250000,3,135.0,128.0,0,2,29,7,9,1,889,0,0,0,0,0,0,0,1823,2019,1,16,1,23,627,1
1890,225000,2,130.0,110.0,0,2,1,8,9,2,889,1,1,0,1,1,0,1,1828,2019,1,16,1,23,389,1
1897,260000,3,160.0,125.0,0,2,1,10,9,2,889,1,1,0,1,1,0,1,1835,2019,1,16,1,23,217,1
1993,250000,3,145.0,120.0,0,4,1,7,9,1,889,0,0,0,0,0,0,0,2058,2019,1,17,1,23,369,1
1994,195000,2,100.0,85.0,0,1,12,7,0,1,889,0,1,0,1,0,0,0,2059,2019,1,17,1,23,495,1
1995,290000,3,200.0,180.0,0,1,15,7,0,2,889,0,1,0,1,0,0,1,2060,2019,1,17,1,23,495,1
2029,247000,2,100.0,90.0,0,1,14,6,9,1,889,1,1,0,1,0,0,0,1924,2019,1,17,1,23,13,1
2033,350000,4,175.0,150.0,0,1,15,7,9,1,889,1,1,0,1,0,0,0,1929,2019,1,17,1,23,633,1
2036,235000,2,105.0,90.0,0,1,12,7,9,1,889,1,1,0,1,0,0,0,1932,2019,1,17,1,23,633,1
2038,240000,2,115.0,95.0,0,11,33,7,9,2,889,1,1,0,1,0,0,1,1934,2019,1,17,1,23,501,1
2047,270000,3,145.0,125.0,0,1,14,11,9,2,889,5,1,1,1,0,1,1,1944,2019,1,17,1,23,7,1
2064,150000,1,90.0,75.0,0,1,1,7,9,1,889,1,1,0,1,0,0,0,1965,2019,1,17,1,23,633,1
2078,260000,3,145.0,120.0,0,3,1,7,9,1,889,1,0,0,0,0,0,0,1976,2019,1,17,1,23,291,1
2107,289000,4,140.0,130.0,0,1,14,6,9,2,889,6,1,0,1,0,1,1,2177,2019,1,18,1,23,8,1
2184,260000,3,160.0,147.0,0,1,14,7,9,2,889,1,1,0,1,0,0,1,2120,2019,1,18,1,23,495,1
2190,160000,1,60.0,50.0,0,1,14,8,8,1,889,6,1,0,1,0,0,0,2126,2019,1,18,1,23,303,1
2191,190000,2,90.0,80.0,0,1,15,7,8,1,889,6,1,0,1,0,0,0,2127,2019,1,18,1,23,13,1
2249,725000,5,200.0,180.0,5,8,12,4,14,2,889,1,0,1,0,0,1,1,2142,2019,1,18,1,23,505,1
2296,150000,2,115.0,95.0,0,4,33,8,8,1,889,1,0,0,0,0,0,0,2362,2019,1,19,1,23,60,1
2302,380000,3,180.0,165.0,0,1,20,3,9,2,889,1,1,0,0,1,0,1,2356,2019,1,19,1,23,501,1
2304,285000,3,150.0,125.0,0,2,32,11,9,2,889,1,1,0,1,1,0,1,2354,2019,1,19,1,23,501,1
2305,290000,3,145.0,125.0,0,8,19,12,9,2,889,1,1,0,1,1,0,1,2353,2019,1,19,1,23,369,1
2321,255000,3,160.0,147.0,0,1,14,7,9,2,889,1,0,0,1,0,0,1,2278,2019,1,19,1,23,495,1
2376,250000,3,165.0,155.0,0,1,1,7,9,2,889,1,1,0,1,0,0,1,2429,2019,1,20,1,23,132,1
2377,280000,3,175.0,165.0,0,1,14,7,9,2,889,1,1,0,1,0,0,1,2428,2019,1,20,1,23,132,1
2378,400000,4,290.0,270.0,0,1,15,7,9,3,889,1,1,0,1,0,0,1,2427,2019,1,20,1,23,132,1
2380,340000,3,150.0,138.0,0,5,17,12,9,2,889,1,1,0,1,1,0,1,2419,2019,1,20,1,23,369,1
2381,285000,3,160.0,140.0,0,1,1,7,9,2,889,0,1,0,1,0,0,1,2423,2019,1,20,1,23,633,1
2382,550000,3,335.0,300.0,0,1,20,12,9,2,889,1,1,0,1,1,0,1,2422,2019,1,20,1,23,291,1
2384,350000,3,160.0,145.0,0,1,12,8,9,2,889,1,1,0,1,0,0,1,2420,2019,1,20,1,23,369,1
2385,165000,2,110.0,90.0,0,4,15,7,9,1,889,0,0,0,0,0,0,0,2418,2019,1,20,1,23,369,1
2386,237500,3,125.0,110.0,0,5,1,10,9,1,889,1,1,0,1,0,0,0,2417,2019,1,20,1,23,369,1
2387,295000,3,135.0,115.0,0,1,1,7,9,2,889,1,1,0,1,0,0,1,2434,2019,1,20,1,23,501,1
2388,350000,4,155.0,141.0,0,4,12,6,9,2,889,1,0,0,0,0,0,1,2416,2019,1,20,1,23,291,1
2389,265000,2,145.0,130.0,0,1,1,7,9,2,889,0,1,0,1,0,0,1,2424,2019,1,20,1,23,633,1
2393,345000,3,155.0,145.0,0,1,14,7,9,2,889,1,1,0,1,0,0,1,2415,2019,1,20,1,23,217,1
2401,360000,3,145.0,120.0,0,1,14,7,9,2,889,1,1,0,1,0,1,1,2436,2019,1,20,1,23,495,1
2403,350000,3,150.0,130.0,0,1,14,9,9,2,889,1,1,0,1,0,0,1,2445,2019,1,20,1,23,303,1
2405,350000,3,150.0,130.0,0,1,17,9,9,2,889,1,1,0,1,0,0,1,2443,2019,1,20,1,23,303,1
2406,325000,3,180.0,165.0,0,5,20,3,9,2,889,1,1,0,1,0,0,1,2442,2019,1,20,1,23,633,1
2407,300000,2,165.0,150.0,0,8,32,10,9,2,889,1,1,0,1,0,0,1,2441,2019,1,20,1,23,501,1
2409,259000,2,110.0,95.0,0,8,15,7,9,1,889,0,1,0,1,0,0,0,2439,2019,1,20,1,23,369,1
2412,200000,2,110.0,90.0,0,5,12,6,8,1,889,0,1,0,0,0,0,0,2414,2019,1,20,1,23,495,1
2413,450000,4,300.0,260.0,0,1,15,7,9,3,889,0,1,0,1,0,0,1,2425,2019,1,20,1,23,633,1
2414,215000,2,110.0,90.0,0,13,12,9,9,1,889,1,1,0,1,1,0,0,2412,2019,1,20,1,23,132,1
2428,470000,3,680.0,150.0,8,14,0,4,14,1,889,0,0,0,0,0,0,0,2377,2019,1,20,1,23,249,1
2432,185000,2,80.0,65.0,0,13,14,9,9,1,889,1,1,0,1,1,0,0,2413,2019,1,20,1,23,132,1
2446,287500,3,130.0,118.0,0,2,14,10,9,2,889,1,1,0,1,1,0,1,2411,2019,1,20,1,23,217,1
2467,285000,3,135.0,115.0,0,1,15,7,9,1,889,0,1,0,0,0,0,0,2569,2019,1,21,1,23,188,1
2492,280000,2,130.0,125.0,0,1,32,7,9,2,889,0,1,0,1,0,0,1,2574,2019,1,21,1,23,633,1
2494,425000,3,140.0,125.0,0,5,21,11,9,2,889,1,1,0,1,1,0,1,2576,2019,1,21,1,23,369,1
2495,580000,3,160.0,145.0,0,8,12,10,8,2,889,1,1,0,1,0,0,1,2599,2019,1,21,1,23,8,1
2515,550000,4,270.0,215.0,0,1,15,7,9,2,889,0,1,0,1,1,0,1,2577,2019,1,21,1,23,291,1
2516,230000,3,145.0,130.0,0,1,15,7,9,2,889,0,0,0,1,0,0,1,2578,2019,1,21,1,23,303,1
2517,400000,5,270.0,252.0,0,1,15,8,9,3,889,1,1,0,1,0,0,1,2579,2019,1,21,1,23,501,1
2518,365000,3,175.0,160.0,0,5,14,7,9,2,889,0,0,0,1,0,0,1,2580,2019,1,21,1,23,188,1
2519,265000,2,125.0,110.0,0,5,16,8,9,2,889,0,0,0,1,0,0,0,2581,2019,1,21,1,23,188,1
2520,410000,5,300.0,280.0,0,11,1,1,8,4,889,1,0,0,0,0,0,1,2582,2019,1,21,1,23,508,1
2521,295000,3,145.0,120.0,0,1,14,7,9,1,889,0,0,0,1,0,0,0,2583,2019,1,21,1,23,369,1
2522,290000,3,160.0,145.0,0,14,14,6,9,1,889,0,0,0,0,0,0,0,2584,2019,1,21,1,23,501,1
2523,240000,3,140.0,120.0,0,4,12,7,9,1,889,0,0,0,0,0,0,0,2585,2019,1,21,1,23,188,1
2524,750000,5,270.0,256.0,0,1,15,7,9,2,889,1,1,0,1,0,0,1,2586,2019,1,21,1,23,633,1
2525,230000,3,140.0,120.0,0,4,12,7,9,1,889,0,0,0,0,0,0,0,2587,2019,1,21,1,23,188,1
2526,250000,2,110.0,95.0,0,2,1,7,9,1,889,0,1,0,1,0,0,0,2588,2019,1,21,1,23,633,1
2530,290000,3,330.0,310.0,2,4,0,0,14,1,889,0,0,0,0,0,0,0,2592,2019,1,21,1,23,234,2
2537,270000,3,130.0,120.0,0,11,1,10,12,2,889,1,0,0,1,0,0,1,2477,2019,1,21,1,23,132,1
2604,280000,3,140.0,130.0,0,14,3,3,9,1,889,1,0,0,1,0,0,0,2499,2019,1,21,1,23,7,1
