Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
1400,850000,4,350.0,300.0,2,3,30,6,13,2,889,1,0,0,0,1,0,0,1376,2019,1,12,1,17,472,2
1559,500000,2,100.0,80.0,5,1,0,4,7,1,889,0,0,0,0,0,0,0,1478,2019,1,14,1,17,377,1
1603,655000,3,140.0,120.0,2,5,30,4,8,2,889,5,0,1,0,0,0,0,1707,2019,1,15,1,17,368,1
1737,700000,3,150.0,130.0,2,1,30,4,8,2,889,5,0,1,0,0,0,0,1660,2019,1,15,1,17,368,1
1865,1250000,3,200.0,155.0,2,11,0,4,8,2,889,0,0,0,0,0,0,0,1760,2019,1,16,1,17,630,1
2908,750000,3,125.0,115.0,5,1,0,6,8,2,889,0,0,0,0,0,0,0,2965,2019,1,24,1,17,630,1
2927,605000,2,100.0,90.0,0,1,21,7,1,2,889,1,0,0,0,0,0,0,3020,2019,1,24,1,17,630,1
3275,850000,4,165.0,140.0,5,1,21,6,8,2,889,1,0,0,0,0,0,1,3189,2019,1,26,1,17,377,1
3853,805000,4,180.0,170.0,2,1,0,4,8,2,889,0,0,0,0,0,0,0,3776,2019,1,30,1,17,434,1
5366,1100000,4,200.0,175.0,5,1,30,4,7,2,889,5,1,1,0,0,0,0,5430,2019,2,11,1,17,377,1
5656,344000,1,60.0,50.0,0,2,25,6,8,2,889,5,0,1,0,0,0,1,5690,2019,2,13,1,17,630,1
5853,400000,3,150.0,120.0,7,1,30,6,14,2,889,0,0,0,0,0,0,0,5912,2019,2,15,1,17,377,1
5875,450000,3,150.0,120.0,7,1,30,6,14,2,889,0,0,0,0,0,0,0,5950,2019,2,15,1,17,377,1
5882,425000,5,160.0,130.0,7,1,30,1,14,2,889,0,0,0,0,0,0,0,5944,2019,2,15,1,17,377,2
5936,425000,5,160.0,130.0,7,1,30,1,14,2,889,0,0,0,0,0,0,0,5889,2019,2,15,1,17,377,2
6031,575000,5,240.0,240.0,2,3,0,4,7,4,889,0,0,0,0,0,0,0,5976,2019,2,16,1,17,377,1
6248,775000,4,140.0,110.0,5,1,0,6,7,3,889,0,0,1,0,0,0,1,6179,2019,2,18,1,17,377,1
6342,675000,3,150.0,130.0,5,14,30,4,14,2,889,0,0,0,0,0,0,0,6402,2019,2,19,1,17,377,1
6899,950000,3,150.0,140.0,5,14,30,4,8,2,889,1,0,0,0,0,0,0,6813,2019,2,23,1,17,368,1
7013,850000,4,200.0,180.0,7,14,30,6,8,3,889,5,0,0,0,0,0,1,7113,2019,2,25,1,17,377,1
7153,900000,3,110.0,100.0,7,4,30,6,13,2,889,0,0,0,0,0,0,0,7079,2019,2,25,1,17,377,2
7847,465000,3,120.0,100.0,5,5,21,6,16,3,889,1,0,0,0,0,0,0,7873,2019,3,2,1,17,377,1
8338,650000,5,240.0,240.0,2,7,0,6,7,3,889,0,0,0,0,0,0,0,8317,2019,3,6,1,17,377,1
8345,650000,5,240.0,240.0,2,7,0,6,7,3,889,0,0,0,0,0,0,0,8316,2019,3,6,1,17,377,1
8856,445000,2,85.0,70.0,7,5,21,4,8,1,889,1,0,1,0,0,0,0,8969,2019,3,10,1,17,368,1
8917,530000,3,140.0,128.0,5,8,30,6,8,2,889,5,0,1,0,0,0,0,8985,2019,3,10,1,17,368,1
8918,370000,2,100.0,89.0,7,9,30,4,8,2,889,1,0,0,0,0,0,0,8986,2019,3,10,1,17,630,1
9140,31500,1,36.0,35.0,3,0,0,1,14,1,889,0,0,0,0,0,0,0,9080,2019,3,12,1,17,377,1
10156,2000000,6,304.0,300.0,2,14,30,4,8,3,889,0,0,0,0,0,0,0,10217,2019,3,20,1,17,630,2
10841,395000,3,160.0,100.0,7,4,30,4,14,2,889,1,0,0,0,0,0,0,10943,2019,3,26,1,17,334,1
11939,750000,6,180.0,140.0,5,14,30,7,7,2,889,0,0,0,0,0,0,0,12000,2019,4,3,1,17,377,1
12301,750000,5,240.0,240.0,2,7,0,6,7,3,889,0,0,0,0,0,0,0,12298,2019,4,5,1,17,377,1
12846,415000,3,136.0,110.0,5,1,30,6,8,2,889,5,0,0,0,0,0,0,13079,2019,4,10,1,17,434,1
13073,825000,3,200.0,140.0,7,6,30,6,8,2,889,6,0,0,0,0,0,0,12850,2019,4,10,1,17,630,1
13082,2890000,2,150.0,130.0,7,9,30,4,8,2,889,0,0,0,0,0,0,0,12840,2019,4,10,1,17,630,1
14031,840000,3,158.0,134.0,5,14,0,4,0,2,889,0,0,0,0,0,0,0,14109,2019,4,18,1,17,110,2
14032,355000,3,117.0,104.0,0,14,33,6,14,2,889,0,0,0,0,0,0,0,14130,2019,4,18,1,17,630,1
14034,550000,2,4200.0,50.0,3,0,0,1,0,1,889,0,0,0,0,0,0,0,14132,2019,4,18,1,17,377,1
14068,355000,3,117.0,104.0,0,14,33,6,14,2,889,0,0,0,0,0,0,0,14070,2019,4,18,1,17,630,1
14437,360000,4,160.0,120.0,7,3,30,6,8,2,889,0,0,0,0,0,0,0,14491,2019,4,22,1,17,377,1
14639,750000,3,140.0,120.0,7,3,30,4,13,2,889,1,0,0,0,0,0,1,14602,2019,4,23,1,17,377,1
15489,630000,4,150.0,140.0,7,1,30,4,13,2,889,1,0,0,0,0,0,0,15417,2019,5,1,1,17,377,1
15656,539000,1,84.0,82.0,0,1,1,4,8,1,889,0,0,0,0,0,0,0,15646,2019,5,2,1,17,630,1
15922,950000,3,210.0,82.0,5,4,0,6,8,2,889,0,0,0,0,0,0,0,16026,2019,5,4,1,17,630,1
15968,550000,2,92.0,79.0,0,1,12,4,7,2,889,0,0,0,0,0,0,0,16071,2019,5,4,1,17,630,1
16118,320000,2,75.0,60.0,7,3,30,1,0,1,889,0,0,0,0,0,0,0,16115,2019,5,6,1,17,377,1
16338,398000,2,100.0,78.0,0,1,24,4,8,2,889,0,0,1,0,0,0,0,16376,2019,5,8,1,17,630,1
17279,340000,3,126.0,110.0,5,4,1,4,14,2,889,0,0,0,0,0,0,0,17180,2019,5,14,1,17,368,1
17687,450000,2,80.0,75.0,0,7,15,7,10,1,889,0,0,0,0,0,0,0,17754,2019,5,17,1,17,368,1
17821,650000,5,240.0,240.0,2,7,0,6,7,3,889,0,0,0,0,0,0,0,17895,2019,5,18,1,17,377,1
17822,650000,5,240.0,240.0,2,7,0,6,7,3,889,0,0,0,0,0,0,0,17894,2019,5,18,1,17,377,1
17837,650000,5,240.0,240.0,2,7,0,6,7,3,889,0,0,0,0,0,0,0,17878,2019,5,18,1,17,377,1
17839,650000,5,240.0,240.0,2,7,0,6,7,3,889,0,0,0,0,0,0,0,17876,2019,5,18,1,17,377,1
18417,1200000,3,3300.0,150.0,7,0,0,0,0,2,889,0,0,0,0,0,0,0,18354,2019,5,22,1,17,377,1
18680,750000,2,250.0,230.0,2,14,0,0,0,1,889,0,0,0,0,0,0,0,18800,2019,5,24,1,17,377,1
18692,255000,2,90.0,70.0,7,0,0,0,0,1,889,0,0,0,0,0,0,0,18813,2019,5,24,1,17,377,1
19561,630000,4,160.0,130.0,5,1,21,6,7,2,889,0,0,1,0,1,0,0,19621,2019,5,30,1,17,377,1
19564,850000,4,200.0,180.0,7,14,30,4,8,3,889,1,0,0,0,0,0,1,19624,2019,5,30,1,17,377,1
19796,600000,3,140.0,120.0,5,1,25,7,7,2,889,0,0,0,0,0,0,0,19825,2019,6,1,1,17,377,2
20198,950000,3,330.0,100.0,2,3,30,4,14,1,889,5,0,0,0,0,1,0,20239,2019,6,4,1,17,377,1
20293,1050000,3,140.0,120.0,2,3,30,4,14,1,889,1,0,0,0,0,0,0,20364,2019,6,5,1,17,377,1
21078,450000,3,140.0,115.0,5,14,30,4,14,1,889,1,0,0,0,0,0,0,21204,2019,6,12,1,17,264,1
21526,495000,4,210.0,195.0,2,14,30,6,0,2,889,0,0,0,0,0,0,0,21472,2019,6,14,1,17,328,1
21732,500000,3,130.0,110.0,7,0,21,4,14,1,889,0,0,0,0,0,0,0,21763,2019,6,16,1,17,377,1
21941,305000,4,225.0,160.0,7,0,0,0,0,2,889,0,0,0,0,0,0,1,22023,2019,6,18,1,17,377,1
22486,1500000,3,100.0,90.0,2,4,30,4,13,1,889,5,0,0,0,0,0,0,22387,2019,6,21,1,17,377,1
23421,890000,2,95.0,63.0,7,1,0,4,8,1,889,1,0,0,0,0,0,0,23353,2019,6,29,1,17,368,1
23475,925000,3,140.0,120.0,2,3,30,4,13,1,889,1,0,0,0,0,0,0,23439,2019,6,30,1,17,377,1
23583,750000,4,170.0,150.0,5,1,30,6,7,2,889,1,0,1,0,0,0,1,23528,2019,7,1,1,17,377,1
23918,500000,2,140.0,90.0,0,4,33,6,16,2,889,0,0,0,0,0,0,0,23947,2019,7,4,1,17,377,1
24854,650000,5,317.0,285.0,7,3,0,6,0,2,889,0,0,0,0,0,0,0,24930,2019,7,13,1,17,377,2
24878,1500000,5,520.0,500.0,5,14,30,6,7,3,889,5,0,0,0,0,1,0,24876,2019,7,13,1,17,377,2
24910,420000,4,130.0,110.0,7,14,21,6,0,3,889,0,0,0,0,0,0,0,24872,2019,7,13,1,17,377,1
25339,450000,2,90.0,75.0,0,1,21,4,8,1,889,0,0,0,0,0,0,0,25273,2019,7,18,1,17,630,1
25412,424900,1,90.0,80.0,0,1,12,4,8,2,889,0,0,0,0,0,0,0,25294,2019,7,18,1,17,630,1
26579,360000,3,110.0,100.0,7,6,30,4,14,1,889,0,0,0,0,0,0,0,26550,2019,7,28,1,17,377,1
