Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
210,345000,2,105.0,95.0,0,6,14,7,9,1,889,0,0,0,0,0,0,0,349,2019,1,3,1,24,590,1
212,425000,3,131.0,121.0,0,4,12,7,8,1,889,0,0,0,0,0,1,0,351,2019,1,3,1,24,536,1
213,325000,2,100.0,92.0,0,4,21,7,9,1,889,1,0,0,1,0,0,0,352,2019,1,3,1,24,268,1
343,1600000,3,187.0,160.0,0,8,14,7,8,2,889,0,1,0,1,0,1,1,207,2019,1,3,1,24,272,1
352,760000,3,151.0,140.0,0,1,16,8,9,2,889,1,1,0,1,0,0,1,210,2019,1,3,1,24,60,1
353,750000,3,120.0,105.0,0,5,12,8,9,2,889,0,1,0,1,0,0,0,209,2019,1,3,1,24,590,1
383,530000,2,96.0,82.0,0,14,32,2,3,1,889,1,0,0,1,0,0,0,451,2019,1,4,1,24,536,1
429,900000,3,180.0,150.0,5,9,30,4,16,1,889,0,0,0,0,0,0,0,496,2019,1,4,1,24,347,1
597,425000,3,150.0,130.0,0,7,28,0,9,4,889,1,0,0,0,1,0,0,551,2019,1,5,1,24,584,1
796,1800000,3,250.0,220.0,5,1,30,6,9,4,889,0,0,0,0,0,0,0,844,2019,1,7,1,24,347,1
797,625000,2,90.0,78.0,0,11,17,11,8,1,889,1,1,0,1,0,0,0,800,2019,1,7,1,24,272,1
801,480000,2,100.0,90.0,0,3,2,3,3,1,889,0,0,0,1,0,0,0,760,2019,1,7,1,24,272,1
935,860000,3,165.0,145.0,0,2,12,11,5,2,889,0,1,0,1,1,0,1,933,2019,1,8,1,24,393,1
1304,490000,3,130.0,115.0,0,7,1,9,3,1,889,1,1,0,1,0,0,0,1234,2019,1,11,1,24,272,1
1473,1480000,5,300.0,240.0,5,4,30,4,3,2,889,0,0,0,0,0,0,0,1558,2019,1,14,1,24,272,2
1808,1350000,4,300.0,250.0,5,1,12,4,11,4,889,5,1,0,1,0,0,1,1916,2019,1,16,1,24,584,1
2123,900000,2,120.0,110.0,0,1,14,8,8,1,889,6,1,0,1,0,1,0,2190,2019,1,18,1,24,584,1
2317,475000,3,120.0,110.0,0,6,1,7,14,1,889,0,0,0,0,0,0,0,2282,2019,1,19,1,24,584,1
2719,2200000,3,330.0,300.0,5,1,0,6,15,3,889,0,0,0,0,0,0,0,2667,2019,1,22,1,24,347,2
2899,550000,2,100.0,90.0,0,14,12,9,3,1,889,5,1,1,1,1,0,0,2971,2019,1,24,1,24,536,1
2901,1250000,3,190.0,170.0,0,1,16,12,3,2,889,1,1,0,1,0,0,1,2958,2019,1,24,1,24,272,1
3049,1950000,6,350.0,320.0,5,0,0,6,9,5,889,0,0,0,0,0,0,0,3110,2019,1,25,1,24,347,1
3130,950000,3,203.0,145.0,0,8,34,2,9,2,889,1,1,1,1,0,0,1,3033,2019,1,25,1,24,6,1
3137,625000,1,72.0,60.0,0,1,1,7,15,1,889,1,1,0,1,0,0,0,3040,2019,1,25,1,24,272,1
