Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
18,180000,3,120.0,119.0,0,3,12,7,16,1,889,0,0,0,1,0,0,0,102,2019,1,2,1,5,185,1
19,320000,3,120.0,119.0,0,1,15,7,9,1,889,0,0,0,1,0,0,0,103,2019,1,2,1,5,353,1
20,350000,5,270.0,269.0,0,1,14,6,12,2,889,0,0,0,0,0,0,0,104,2019,1,2,1,5,353,1
25,320000,4,250.0,230.0,2,10,1,4,0,2,889,0,0,0,0,0,0,0,87,2019,1,2,1,5,468,2
45,650000,5,275.0,274.0,2,4,0,1,16,1,889,0,0,0,0,0,0,0,139,2019,1,2,1,5,185,1
148,215000,3,115.0,110.0,0,0,0,0,0,1,889,0,1,0,1,1,0,0,286,2019,1,3,1,5,206,1
180,160000,3,145.0,135.0,0,6,15,7,11,1,889,0,0,0,0,0,0,0,263,2019,1,3,1,5,481,1
374,130000,2,1000.0,90.0,2,4,30,1,14,1,889,0,0,0,0,0,0,0,453,2019,1,4,1,5,276,1
539,160000,2,110.0,105.0,0,6,15,7,8,1,889,5,0,0,0,1,0,0,582,2019,1,5,1,5,89,1
546,145000,2,110.0,90.0,0,6,12,7,8,1,889,0,0,0,0,0,0,0,585,2019,1,5,1,5,206,1
547,50000,3,110.0,105.0,2,7,30,4,14,1,889,5,0,0,0,1,0,0,596,2019,1,5,1,5,450,1
890,325000,3,200.0,190.0,0,1,14,7,12,2,889,5,1,1,0,1,0,0,952,2019,1,8,1,5,206,1
937,53000,2,351.0,350.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,897,2019,1,8,1,5,583,1
959,230000,2,110.0,100.0,0,1,14,6,12,1,889,5,0,1,0,1,0,0,875,2019,1,8,1,5,631,1
1055,285000,3,130.0,125.0,0,14,14,7,11,1,889,0,0,0,1,0,0,0,1117,2019,1,10,1,5,353,1
1069,285000,3,130.0,125.0,0,14,14,7,11,1,889,0,0,0,1,0,0,0,1116,2019,1,10,1,5,206,1
1428,168000,2,95.0,94.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,1461,2019,1,13,1,5,353,1
1587,140000,2,130.0,120.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,1520,2019,1,14,1,5,60,1
1882,120000,3,160.0,152.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,1758,2019,1,16,1,5,450,1
2061,280000,3,135.0,125.0,0,1,12,7,12,2,889,5,1,1,1,0,0,1,2001,2019,1,17,1,5,481,1
2340,780000,3,640.0,134.0,2,13,21,1,11,3,889,0,0,0,0,0,0,0,2315,2019,1,19,1,5,398,1
2392,60000,2,100.0,90.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,2437,2019,1,20,1,5,116,1
2498,190000,2,115.0,95.0,0,1,32,7,11,1,889,0,0,0,0,0,0,0,2602,2019,1,21,1,5,206,1
2682,135000,2,91.0,90.0,0,14,12,7,8,1,889,0,0,0,0,0,0,0,2638,2019,1,22,1,5,60,1
2709,200000,2,1400.0,90.0,2,3,30,4,8,1,889,0,0,0,0,0,0,0,2628,2019,1,22,1,5,302,1
2738,280000,2,100.0,95.0,0,1,12,8,12,1,889,5,1,1,1,1,0,0,2658,2019,1,22,1,5,206,1
2787,142000,4,165.0,150.0,0,4,32,6,14,1,889,0,0,0,0,0,0,0,2879,2019,1,23,1,5,562,1
2791,278000,3,145.0,135.0,0,1,12,7,11,2,889,0,1,0,0,0,1,1,2876,2019,1,23,1,5,481,1
2903,165000,3,110.0,95.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,2960,2019,1,24,1,5,322,1
2979,180000,2,90.0,89.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,2898,2019,1,24,1,5,206,1
