Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
254,650000,3,200.0,130.0,7,14,30,6,8,3,889,7,0,0,0,0,0,0,173,2019,1,3,1,12,389,1
296,635000,5,190.0,170.0,2,1,30,6,8,3,889,6,0,0,0,0,0,0,161,2019,1,3,1,12,132,1
584,600000,3,150.0,120.0,7,4,25,6,16,2,889,0,0,0,0,0,0,0,538,2019,1,5,1,12,209,1
591,1500000,3,125.0,120.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,529,2019,1,5,1,12,60,1
641,950000,3,110.0,103.0,5,1,27,4,15,2,889,0,0,0,0,0,0,0,677,2019,1,6,1,12,315,1
1167,800000,3,180.0,120.0,7,1,30,4,8,2,889,0,0,0,0,0,0,0,1288,2019,1,11,1,12,389,1
1168,235000,2,70.0,60.0,0,8,14,6,16,1,889,0,0,0,0,0,0,0,1294,2019,1,11,1,12,209,1
1169,395000,2,100.0,72.0,7,1,30,4,16,1,889,1,0,0,0,0,0,0,1291,2019,1,11,1,12,389,1
1171,285000,2,75.0,60.0,0,8,14,6,8,1,889,0,0,0,0,0,0,0,1293,2019,1,11,1,12,389,1
1172,265000,2,75.0,60.0,0,14,14,6,8,1,889,0,0,0,0,0,0,0,1295,2019,1,11,1,12,389,1
1173,340000,2,85.0,70.0,0,8,12,4,16,1,889,1,0,0,0,0,0,0,1296,2019,1,11,1,12,389,1
1174,425000,2,130.0,80.0,7,1,30,4,8,1,889,0,0,0,0,0,0,0,1297,2019,1,11,1,12,132,1
1175,450000,3,140.0,80.0,7,14,30,4,16,1,889,1,0,0,0,0,0,0,1298,2019,1,11,1,12,132,1
1179,365000,3,150.0,110.0,7,7,30,4,0,1,889,1,0,0,0,0,0,0,1290,2019,1,11,1,12,132,1
1181,540000,3,130.0,106.0,0,14,14,6,7,1,889,1,0,0,0,0,0,0,1266,2019,1,11,1,12,389,1
1182,650000,3,200.0,150.0,2,11,30,4,9,2,889,1,0,0,0,0,0,0,1277,2019,1,11,1,12,132,1
1183,360000,3,130.0,120.0,7,7,30,4,16,1,889,0,0,0,0,0,0,0,1301,2019,1,11,1,12,389,1
1184,595000,3,150.0,110.0,2,11,30,4,16,2,889,1,0,0,0,0,0,0,1257,2019,1,11,1,12,132,1
