Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
149,17000,1,21.0,20.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,281,2019,1,3,1,19,12,1
456,320000,3,150.0,135.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,392,2019,1,4,1,19,361,1
581,225000,3,135.0,130.0,0,1,14,0,0,1,889,0,0,0,0,0,0,0,540,2019,1,5,1,19,448,1
983,245000,3,150.0,140.0,0,6,16,8,9,1,889,0,0,0,0,0,0,0,919,2019,1,8,1,19,361,1
989,2700000,7,550.0,510.0,2,13,30,6,8,3,889,0,0,0,0,0,0,0,904,2019,1,8,1,19,635,2
1025,895000,4,160.0,150.0,5,2,21,0,8,2,889,0,0,0,0,0,0,0,1002,2019,1,9,1,19,551,1
1206,750000,1,2000.0,90.0,8,14,0,1,8,1,889,0,0,0,0,0,0,0,1304,2019,1,11,1,19,12,1
1222,250000,2,110.0,100.0,0,5,30,6,8,1,889,1,0,0,0,0,0,0,1344,2019,1,11,1,19,635,1
1224,750000,5,250.0,240.0,2,2,30,4,8,3,889,0,0,0,0,0,0,0,1346,2019,1,11,1,19,135,2
1228,3500000,5,14000.0,240.0,8,14,0,4,8,3,889,0,0,0,0,0,0,1,1303,2019,1,11,1,19,12,1
1250,1650000,9,1.0,600.0,1,1,0,6,8,3,889,0,0,0,0,0,0,1,1324,2019,1,11,1,19,132,1
1544,549000,4,286.0,285.0,2,3,0,6,0,2,889,0,0,0,0,0,0,0,1494,2019,1,14,1,19,553,1
1968,450000,3,165.0,150.0,0,1,14,8,9,2,889,0,0,0,0,0,0,0,2076,2019,1,17,1,19,448,1
2178,245000,3,110.0,105.0,0,3,33,7,9,1,889,0,0,0,0,0,0,0,2114,2019,1,18,1,19,448,1
2201,180000,3,135.0,125.0,0,6,14,7,14,1,889,0,0,0,0,1,0,0,2094,2019,1,18,1,19,361,1
2211,170000,3,135.0,125.0,0,6,15,7,14,1,889,0,0,0,0,0,0,0,2104,2019,1,18,1,19,361,1
2286,1250000,6,4700.0,4650.0,5,8,0,6,8,3,889,1,0,0,0,0,1,1,2346,2019,1,19,1,19,75,1
2938,200000,2,115.0,95.0,0,0,0,0,0,2,889,0,0,0,0,0,0,0,2995,2019,1,24,1,19,132,1
3375,425000,3,140.0,125.0,5,2,30,4,8,2,889,0,0,0,0,0,0,1,3455,2019,1,28,1,19,553,1
3780,725000,4,259.0,258.0,2,2,0,6,0,3,889,0,0,0,0,0,0,0,3916,2019,1,30,1,19,464,1
4036,325000,3,145.0,125.0,0,2,14,6,16,3,889,5,1,1,0,0,0,1,3992,2019,1,31,1,19,635,1
4242,135000,5,320.0,100.0,2,6,0,4,14,1,889,0,0,0,0,0,0,0,4189,2019,2,2,1,19,7,1
4894,230000,3,140.0,130.0,0,3,12,8,9,2,889,0,0,0,0,0,0,0,4956,2019,2,8,1,19,448,1
4961,1230000,3,137.0,120.0,5,1,0,4,0,2,889,0,0,0,0,0,1,1,4860,2019,2,8,1,19,553,1
4965,1630000,4,200.0,186.0,5,1,0,4,0,2,889,1,1,0,0,1,1,1,4864,2019,2,8,1,19,553,1
