Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
55,630000,3,145.0,140.0,0,1,14,7,9,2,889,0,0,0,0,0,0,0,129,2019,1,2,1,13,217,1
60,425000,3,120.0,110.0,0,6,12,10,9,1,889,0,0,0,0,0,0,0,123,2019,1,2,1,13,220,1
63,425000,2,115.0,110.0,0,1,33,7,9,1,889,0,0,0,0,0,0,0,120,2019,1,2,1,13,217,1
144,365000,2,100.0,90.0,0,4,1,7,12,1,889,0,0,0,0,0,0,0,280,2019,1,3,1,13,452,1
147,250000,1,65.0,58.0,0,1,32,7,9,1,889,0,0,0,0,0,0,0,278,2019,1,3,1,13,274,1
262,340000,2,85.0,75.0,0,6,15,7,9,1,889,0,0,0,0,0,0,0,181,2019,1,3,1,13,217,1
310,390000,3,165.0,135.0,0,3,16,8,9,1,889,0,0,0,0,0,0,0,230,2019,1,3,1,13,544,1
318,475000,3,130.0,120.0,0,3,32,11,9,2,889,0,0,0,0,0,0,0,238,2019,1,3,1,13,66,1
377,435000,3,120.0,110.0,0,6,32,7,11,1,889,0,1,0,1,0,0,0,445,2019,1,4,1,13,544,1
408,525000,3,135.0,120.0,0,14,1,7,9,2,889,0,0,0,1,0,0,1,521,2019,1,4,1,13,274,1
462,510000,3,135.0,120.0,0,8,14,7,9,2,889,5,1,0,1,0,0,1,376,2019,1,4,1,13,217,1
528,265000,2,90.0,80.0,0,13,24,7,16,1,889,0,0,0,0,0,0,0,589,2019,1,5,1,13,274,1
529,235000,2,90.0,80.0,0,13,24,7,16,1,889,0,0,0,0,0,0,0,590,2019,1,5,1,13,274,1
534,400000,3,140.0,130.0,0,3,14,6,9,2,889,0,0,0,0,0,0,0,591,2019,1,5,1,13,274,1
567,440000,3,125.0,120.0,0,11,1,7,9,2,889,5,1,0,1,0,0,1,601,2019,1,5,1,13,217,1
608,340000,3,135.0,130.0,0,3,12,7,9,1,889,5,0,0,0,0,0,0,566,2019,1,5,1,13,562,1
877,400000,3,145.0,135.0,0,3,14,6,9,1,889,0,0,0,0,0,0,0,964,2019,1,8,1,13,162,1
884,1000000,4,244.0,232.0,0,5,16,8,9,3,889,0,0,0,0,0,0,0,967,2019,1,8,1,13,217,2
891,725000,3,158.0,138.0,0,1,32,11,15,2,889,1,1,1,1,1,0,1,943,2019,1,8,1,13,100,1
898,825000,4,178.0,149.0,0,1,32,11,15,2,889,1,1,1,1,1,0,1,944,2019,1,8,1,13,100,1
915,410000,3,130.0,120.0,0,3,14,10,9,1,889,0,0,0,1,0,0,0,988,2019,1,8,1,13,452,1
1420,260000,1,60.0,50.0,0,5,32,7,9,1,889,5,1,0,1,0,0,0,1452,2019,1,13,1,13,274,1
1474,60000,2,100.0,96.0,2,0,0,0,0,1,889,0,0,1,0,0,0,0,1559,2019,1,14,1,13,220,1
1478,470000,3,135.0,130.0,0,6,12,8,11,1,889,0,0,0,0,0,0,0,1564,2019,1,14,1,13,452,1
1511,550000,3,138.0,130.0,0,5,12,8,9,1,889,0,0,0,0,0,0,0,1595,2019,1,14,1,13,66,1
1545,375000,2,120.0,105.0,0,11,12,7,9,2,889,0,0,0,0,0,0,0,1493,2019,1,14,1,13,100,1
1590,240000,2,98.0,88.0,0,4,17,11,9,1,889,0,0,0,0,0,0,0,1509,2019,1,14,1,13,562,1
1621,340000,2,105.0,100.0,0,8,32,6,9,2,889,0,0,0,0,0,0,0,1682,2019,1,15,1,13,217,1
1745,260000,2,80.0,75.0,0,6,1,7,9,1,889,0,0,0,0,0,0,0,1647,2019,1,15,1,13,452,1
1826,490000,3,175.0,150.0,0,14,16,8,9,2,889,0,0,0,0,0,0,0,1891,2019,1,16,1,13,274,1
1863,298000,3,115.0,100.0,0,7,24,10,9,2,889,0,0,0,1,1,0,0,1840,2019,1,16,1,13,452,1
1867,800000,4,300.0,260.0,5,1,30,7,9,1,889,5,1,1,0,0,0,1,1762,2019,1,16,1,13,100,1
1893,200000,2,90.0,80.0,0,6,16,10,9,1,889,5,0,0,1,0,0,0,1831,2019,1,16,1,13,562,1
1906,320000,2,108.0,95.0,0,1,32,6,9,1,889,0,0,0,0,0,0,0,1801,2019,1,16,1,13,544,1
1912,240000,2,90.0,80.0,0,11,32,7,9,1,889,5,0,0,1,0,0,0,1808,2019,1,16,1,13,274,1
1936,525000,3,135.0,102.0,0,14,15,7,9,2,889,0,0,0,0,0,0,0,2043,2019,1,17,1,13,217,1
1940,420000,3,155.0,150.0,0,11,32,7,9,2,889,0,0,0,0,0,0,0,2029,2019,1,17,1,13,66,1
1990,497500,3,170.0,152.0,0,14,16,8,9,2,889,0,0,0,0,0,0,0,2055,2019,1,17,1,13,217,1
2010,285000,2,89.0,78.0,0,6,14,8,9,1,889,5,0,0,0,0,0,0,1949,2019,1,17,1,13,452,1
2018,295000,1,78.0,75.0,0,1,1,1,9,1,889,5,0,0,0,0,0,0,1957,2019,1,17,1,13,162,1
2032,525000,3,135.0,101.0,0,14,15,7,9,2,889,5,0,0,1,0,0,1,1928,2019,1,17,1,13,217,1
2034,430000,3,70.0,60.0,0,14,12,4,12,1,889,6,1,1,0,1,0,0,1930,2019,1,17,1,13,274,1
2068,650000,3,145.0,135.0,0,1,12,7,9,1,889,1,1,0,1,0,0,0,1994,2019,1,17,1,13,217,1
2077,430000,1,70.0,69.0,0,14,12,4,12,1,889,0,0,0,0,0,0,0,1975,2019,1,17,1,13,274,1
2114,370000,3,124.0,113.0,0,6,21,6,9,1,889,0,0,0,0,0,0,0,2181,2019,1,18,1,13,100,1
2130,680000,3,160.0,155.0,0,1,14,7,9,2,889,5,1,0,1,0,0,1,2218,2019,1,18,1,13,217,1
2216,310000,2,107.0,86.0,0,14,14,6,9,1,889,1,1,0,0,0,0,0,2102,2019,1,18,1,13,274,1
2263,650000,3,175.0,150.0,0,14,12,7,12,2,889,1,0,0,1,0,0,1,2338,2019,1,19,1,13,544,1
2275,325000,3,92.0,88.0,0,14,15,7,0,1,889,0,0,0,0,0,0,0,2325,2019,1,19,1,13,217,1
