Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
8,349000,3,130.0,115.0,0,5,12,6,9,1,889,0,0,0,0,0,0,0,3,2019,1,1,1,18,611,1
37,235000,2,90.0,80.0,0,1,14,8,9,1,889,0,0,1,1,1,0,1,80,2019,1,2,1,18,611,1
57,580000,3,140.0,130.0,0,14,1,3,9,2,889,0,0,1,1,1,0,1,127,2019,1,2,1,18,611,1
68,665000,2,150.0,140.0,0,13,15,10,9,1,889,0,1,1,1,1,1,1,115,2019,1,2,1,18,611,1
73,400000,2,100.0,90.0,0,1,15,8,9,2,889,0,0,1,1,1,0,1,109,2019,1,2,1,18,144,1
77,520000,3,135.0,125.0,0,1,15,8,9,2,889,0,0,1,1,1,0,1,40,2019,1,2,1,18,144,1
83,310000,2,85.0,75.0,0,13,1,8,9,1,889,0,0,1,1,1,0,1,34,2019,1,2,1,18,144,1
97,1000000,4,240.0,200.0,0,1,16,8,9,3,889,6,1,1,1,1,0,1,20,2019,1,2,1,18,81,1
103,345000,2,100.0,90.0,0,5,16,8,9,1,889,6,1,1,1,1,0,0,13,2019,1,2,1,18,395,1
106,1150000,4,220.0,175.0,0,1,16,8,9,3,889,2,1,1,1,1,1,1,41,2019,1,2,1,18,30,1
118,650000,3,175.0,145.0,0,14,16,12,12,2,889,6,0,1,0,0,0,1,65,2019,1,2,1,18,569,1
121,224000,2,90.0,85.0,0,1,32,6,9,1,889,5,1,1,0,0,0,0,62,2019,1,2,1,18,611,1
133,790000,2,92.0,76.0,0,5,14,3,12,1,889,6,1,0,1,0,0,0,46,2019,1,2,1,18,358,1
158,430000,2,90.0,80.0,0,1,32,8,9,2,889,6,1,1,1,0,0,1,295,2019,1,3,1,18,515,1
185,650000,2,100.0,90.0,0,1,16,8,9,2,889,1,1,1,1,1,0,1,268,2019,1,3,1,18,395,1
199,370000,2,105.0,95.0,0,1,14,8,9,1,889,6,1,1,1,0,0,1,338,2019,1,3,1,18,138,1
204,450000,3,113.0,100.0,0,10,12,8,9,1,889,5,0,0,0,0,0,0,343,2019,1,3,1,18,163,1
206,470000,4,165.0,155.0,0,1,16,8,9,2,889,6,1,0,1,0,1,1,345,2019,1,3,1,18,227,1
209,350000,1,55.0,50.0,0,1,32,8,9,1,889,6,1,1,1,1,0,0,348,2019,1,3,1,18,515,1
211,450000,4,220.0,190.0,0,1,34,6,5,2,889,0,0,0,0,0,0,0,350,2019,1,3,1,18,641,1
215,350000,2,90.0,80.0,0,1,14,8,9,1,889,6,1,1,1,0,0,0,354,2019,1,3,1,18,138,1
229,385000,3,130.0,128.0,0,0,0,0,0,2,889,0,0,0,0,0,0,0,312,2019,1,3,1,18,641,1
235,250000,1,75.0,72.0,0,0,0,0,0,1,889,0,0,0,0,0,0,0,318,2019,1,3,1,18,641,1
242,670000,3,150.0,130.0,0,1,32,8,9,2,889,6,1,1,1,0,0,1,325,2019,1,3,1,18,83,1
250,340000,2,95.0,80.0,0,1,15,8,9,1,889,1,1,1,1,0,0,0,169,2019,1,3,1,18,395,1
320,167000,1,60.0,55.0,0,1,32,4,9,1,889,0,1,1,0,1,0,0,241,2019,1,3,1,18,622,1
335,255000,2,85.0,75.0,0,1,16,9,9,1,889,5,1,1,1,0,0,0,201,2019,1,3,1,18,212,1
366,444000,3,140.0,125.0,0,1,14,8,9,2,889,1,1,0,1,0,0,1,478,2019,1,4,1,18,395,1
384,330000,2,98.0,90.0,0,1,14,11,9,1,889,6,1,0,1,0,0,0,463,2019,1,4,1,18,622,1
388,310000,2,85.0,75.0,0,1,32,8,9,1,889,6,1,0,1,0,0,0,456,2019,1,4,1,18,138,1
392,359000,2,95.0,85.0,0,1,15,8,9,1,889,6,1,0,1,0,0,0,460,2019,1,4,1,18,138,1
398,415000,2,135.0,125.0,0,6,15,9,8,1,889,0,0,0,1,0,0,0,510,2019,1,4,1,18,30,1
427,245000,1,70.0,60.0,0,1,32,8,9,1,889,6,1,1,1,0,0,0,495,2019,1,4,1,18,641,1
439,498000,3,150.0,135.0,0,1,12,8,9,2,889,1,1,0,1,0,0,1,442,2019,1,4,1,18,227,1
454,430000,2,100.0,90.0,0,1,16,7,9,2,889,6,1,1,1,1,0,1,390,2019,1,4,1,18,395,1
457,430000,3,120.0,110.0,0,6,12,8,9,1,889,0,0,0,0,0,0,0,393,2019,1,4,1,18,37,1
461,750000,3,135.0,120.0,0,1,15,8,9,2,889,6,1,1,1,0,0,1,396,2019,1,4,1,18,395,1
463,550000,4,220.0,205.0,0,1,16,8,9,2,889,6,1,1,1,0,0,1,373,2019,1,4,1,18,641,1
464,250000,1,69.0,52.0,0,2,18,11,9,1,889,0,1,1,1,1,0,0,355,2019,1,4,1,18,641,1
468,380000,3,120.0,105.0,0,1,12,8,9,1,889,6,1,1,1,0,0,0,359,2019,1,4,1,18,641,1
473,400000,3,135.0,120.0,0,1,15,8,9,1,889,6,1,1,1,0,0,0,363,2019,1,4,1,18,641,1
474,355000,2,120.0,100.0,0,13,16,8,9,2,889,6,0,1,1,0,0,1,365,2019,1,4,1,18,138,1
475,600000,3,220.0,205.0,0,1,16,8,9,2,889,6,1,1,1,0,0,1,366,2019,1,4,1,18,641,1
477,475000,3,170.0,155.0,0,1,16,8,9,2,889,6,1,1,1,0,0,1,368,2019,1,4,1,18,138,1
479,370000,2,96.0,70.0,0,14,16,12,5,1,889,1,0,0,1,0,0,0,370,2019,1,4,1,18,627,1
486,430000,2,100.0,90.0,0,1,15,8,9,1,889,6,1,1,1,0,0,0,422,2019,1,4,1,18,227,1
489,320000,2,95.0,85.0,0,14,32,8,9,1,889,6,0,1,1,0,0,0,425,2019,1,4,1,18,515,1
492,350000,3,125.0,110.0,0,4,12,8,9,1,889,6,0,1,0,0,0,0,428,2019,1,4,1,18,138,1
494,650000,2,100.0,90.0,0,1,16,8,9,2,889,6,1,1,1,0,0,1,421,2019,1,4,1,18,395,1
497,330000,2,90.0,80.0,0,1,32,8,9,1,889,6,1,1,1,0,0,0,434,2019,1,4,1,18,227,1
516,265000,2,98.0,88.0,0,1,1,6,9,1,889,0,1,1,1,1,0,0,409,2019,1,4,1,18,622,1
521,995000,4,260.0,215.0,0,1,16,8,9,3,889,6,1,1,1,1,0,1,413,2019,1,4,1,18,641,1
524,300000,2,95.0,85.0,0,14,15,8,9,1,889,6,0,1,1,0,0,0,416,2019,1,4,1,18,227,1
537,470000,3,165.0,130.0,0,1,16,8,9,2,889,0,1,1,1,1,0,1,584,2019,1,5,1,18,163,1
544,750000,2,115.0,100.0,0,1,15,8,9,2,889,6,1,1,1,1,0,1,576,2019,1,5,1,18,107,1
552,550000,3,150.0,140.0,0,4,15,10,9,2,889,5,1,1,1,1,0,1,616,2019,1,5,1,18,107,1
556,580000,3,140.0,125.0,0,1,1,8,9,2,889,6,1,0,1,1,0,1,612,2019,1,5,1,18,83,1
564,1350000,4,240.0,180.0,0,1,16,8,9,3,889,6,1,1,1,1,0,1,604,2019,1,5,1,18,107,1
576,470000,2,100.0,90.0,0,1,32,8,9,1,889,2,1,1,1,1,0,0,545,2019,1,5,1,18,107,1
585,360000,3,135.0,110.0,0,14,16,8,9,1,889,6,1,1,1,0,0,0,535,2019,1,5,1,18,138,1
587,650000,3,200.0,180.0,0,1,16,8,9,2,889,6,1,1,1,0,0,1,533,2019,1,5,1,18,37,1
