Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
0,1050000,5,380.0,370.0,0,4,4,3,9,3,422,6,1,1,1,1,1,1,1,2019,1,1,0,7,19,2
2,440000,3,205.0,197.0,0,3,12,3,9,2,623,6,1,1,1,0,0,1,10,2019,1,1,0,7,19,1
4,169000,2,70.0,65.0,0,2,26,9,9,1,274,1,1,0,1,0,1,1,7,2019,1,1,0,7,132,1
5,180000,2,110.0,95.0,0,1,12,9,9,1,890,7,0,1,1,1,0,0,9,2019,1,1,0,7,132,1
12,109000,2,110.0,100.0,0,1,26,8,9,1,889,0,1,0,1,1,1,1,95,2019,1,2,0,7,102,1
13,642500,5,185.0,160.0,0,6,18,3,9,3,630,5,1,0,1,0,0,1,96,2019,1,2,0,7,118,1
14,87500,2,100.0,95.0,0,1,21,7,9,2,889,0,0,0,1,0,0,0,97,2019,1,2,0,7,132,1
15,133000,2,110.0,105.0,0,1,14,8,9,1,889,0,0,0,1,0,0,0,98,2019,1,2,0,7,132,1
17,129900,2,120.0,100.0,0,1,21,7,9,1,890,0,1,0,1,0,0,0,105,2019,1,2,0,7,132,1
21,107700,1,70.0,60.0,0,1,21,8,8,1,312,1,1,0,1,0,0,1,94,2019,1,2,0,7,132,1
26,1250000,4,280.0,240.0,5,1,0,7,9,2,659,1,0,0,0,0,0,0,91,2019,1,2,0,7,149,2
28,1250000,4,280.0,240.0,5,1,0,7,9,2,659,1,0,0,0,0,0,0,89,2019,1,2,0,7,149,2
30,109000,2,100.0,90.0,0,1,21,8,9,1,889,0,1,0,1,0,0,0,107,2019,1,2,0,7,132,1
31,1250000,4,280.0,240.0,5,1,0,7,9,2,659,1,0,0,0,0,0,0,86,2019,1,2,0,7,149,2
32,118000,1,80.0,65.0,0,1,21,7,9,1,890,0,1,0,1,0,0,0,85,2019,1,2,0,7,132,1
33,265000,1,78.0,70.0,0,8,21,12,9,1,728,1,1,0,1,0,0,0,84,2019,1,2,0,7,19,1
34,176000,2,120.0,110.0,0,1,12,8,9,1,889,0,1,0,1,1,1,1,83,2019,1,2,0,7,514,1
35,189500,2,100.0,90.0,0,1,12,8,8,1,194,0,1,0,1,0,0,1,82,2019,1,2,0,7,132,1
36,345000,3,120.0,110.0,0,1,16,9,5,1,889,0,0,0,1,0,0,0,81,2019,1,2,0,7,132,1
38,109000,2,100.0,90.0,0,1,21,8,9,1,889,0,1,0,1,0,0,0,79,2019,1,2,0,7,132,1
43,145000,2,110.0,100.0,0,1,32,7,9,1,623,1,0,1,1,0,0,0,110,2019,1,2,0,7,132,1
46,235000,3,130.0,120.0,0,1,14,0,9,1,339,1,0,1,1,0,0,0,138,2019,1,2,0,7,132,1
48,149900,2,100.0,95.0,0,1,14,9,9,1,889,0,1,1,1,1,1,1,136,2019,1,2,0,7,132,1
50,90000,1,85.0,75.0,0,1,14,2,0,1,448,0,1,1,1,1,0,0,134,2019,1,2,0,7,132,1
53,170000,2,130.0,110.0,0,1,12,2,9,1,298,1,1,0,1,0,1,1,131,2019,1,2,0,7,90,1
54,140000,3,140.0,130.0,0,1,26,8,9,1,889,0,1,0,1,1,1,1,130,2019,1,2,0,7,132,1
58,119000,2,115.0,105.0,0,1,21,7,9,1,623,1,0,1,1,0,0,0,126,2019,1,2,0,7,132,1
61,240000,3,150.0,135.0,0,1,12,10,9,2,448,1,1,1,1,0,1,1,122,2019,1,2,0,7,514,1
62,220000,2,120.0,110.0,0,1,14,7,9,1,623,1,0,1,1,0,0,0,121,2019,1,2,0,7,132,1
64,190000,2,130.0,110.0,0,1,14,3,9,1,448,1,1,1,1,1,1,1,119,2019,1,2,0,7,19,1
66,165000,2,115.0,105.0,0,1,32,7,9,1,623,1,0,1,1,0,0,0,117,2019,1,2,0,7,132,1
67,240000,3,145.0,135.0,0,1,14,8,9,2,448,0,1,1,1,1,1,1,116,2019,1,2,0,7,293,1
71,90000,1,85.0,75.0,0,1,15,2,9,1,448,0,1,1,1,1,1,1,112,2019,1,2,0,7,102,1
74,176000,2,120.0,105.0,0,1,14,7,9,1,339,5,1,1,1,0,0,0,76,2019,1,2,0,7,132,1
75,240000,2,95.0,90.0,0,1,14,9,9,1,889,0,1,0,1,0,0,0,124,2019,1,2,0,7,132,1
85,205000,2,125.0,110.0,0,1,14,7,9,1,339,1,0,1,1,0,0,0,32,2019,1,2,0,7,132,1
87,570000,3,145.0,135.0,0,1,34,8,9,2,593,7,1,1,1,1,0,1,30,2019,1,2,0,7,357,2
88,121000,2,115.0,105.0,0,1,21,7,9,1,890,1,0,1,1,0,0,0,29,2019,1,2,0,7,132,1
92,190000,2,105.0,90.0,0,8,24,8,9,1,889,0,0,0,0,0,0,0,25,2019,1,2,0,7,252,1
95,195000,2,103.0,93.0,0,11,21,8,9,1,890,0,0,0,1,0,0,0,22,2019,1,2,0,7,514,1
99,295000,2,110.0,95.0,0,1,12,8,9,1,889,0,0,0,0,0,0,0,17,2019,1,2,0,7,132,1
100,129000,2,115.0,105.0,0,1,12,7,9,1,623,1,0,1,1,0,0,0,16,2019,1,2,0,7,132,1
110,149000,2,90.0,80.0,0,1,16,2,9,1,890,0,1,0,1,0,0,0,73,2019,1,2,0,7,132,1
111,120000,1,75.0,65.0,0,1,32,9,9,1,339,1,0,1,1,0,0,0,43,2019,1,2,0,7,132,1
112,200000,2,110.0,100.0,0,1,14,8,9,1,593,7,1,1,1,1,0,1,72,2019,1,2,0,7,514,1
113,475000,2,125.0,95.0,0,2,16,3,9,2,854,6,1,1,1,1,0,1,71,2019,1,2,0,7,19,1
114,194000,1,93.0,85.0,0,1,15,7,9,1,890,0,0,1,0,0,0,0,70,2019,1,2,0,7,514,1
115,200000,2,105.0,95.0,0,1,12,8,9,1,593,7,1,1,1,1,0,1,68,2019,1,2,0,7,293,1
116,185000,2,115.0,110.0,0,1,12,7,9,1,623,1,0,1,1,0,0,0,67,2019,1,2,0,7,132,1
117,420000,3,150.0,135.0,0,4,16,12,9,2,889,0,0,0,0,0,0,0,66,2019,1,2,0,7,357,1
120,195000,2,115.0,105.0,0,1,15,7,9,1,890,1,0,1,1,0,0,0,63,2019,1,2,0,7,132,1
122,240000,2,100.0,95.0,0,1,12,8,9,1,593,1,1,1,1,1,0,0,61,2019,1,2,0,7,293,1
123,400000,3,170.0,160.0,0,1,14,8,9,1,890,0,0,1,0,0,0,0,60,2019,1,2,0,7,514,2
124,179000,2,100.0,90.0,0,1,12,8,9,1,593,7,1,1,1,1,0,0,59,2019,1,2,0,7,514,1
125,140000,2,122.0,110.0,0,1,21,8,9,1,339,1,0,1,1,0,0,0,69,2019,1,2,0,7,132,1
127,259000,2,110.0,100.0,0,1,1,8,9,1,890,0,0,1,0,0,0,0,58,2019,1,2,0,7,514,1
136,850000,2,119.0,93.0,0,1,1,7,9,1,716,5,1,1,1,1,0,1,54,2019,1,2,0,7,357,1
137,1300,2,110.0,100.0,0,1,12,3,9,1,593,1,1,1,1,1,0,0,55,2019,1,2,0,7,132,1
138,269500,2,110.0,100.0,0,3,19,3,9,1,442,1,1,1,1,1,1,0,56,2019,1,2,0,7,118,1
139,490000,2,115.0,90.0,0,2,1,10,12,1,561,6,1,1,1,1,1,0,57,2019,1,2,0,7,19,1
146,199000,3,135.0,130.0,0,1,14,8,9,1,223,0,1,1,1,1,1,1,279,2019,1,3,0,7,132,1
150,400000,3,145.0,130.0,0,4,20,3,9,1,889,0,0,0,0,0,0,0,299,2019,1,3,0,7,90,1
154,132000,2,120.0,110.0,0,1,21,7,9,1,890,1,0,1,1,0,0,0,290,2019,1,3,0,7,132,1
156,172000,2,115.0,105.0,0,1,1,7,9,1,890,1,1,1,1,0,0,0,293,2019,1,3,0,7,132,1
159,184000,2,120.0,110.0,0,1,12,7,9,1,623,1,0,1,1,0,0,0,296,2019,1,3,0,7,132,1
161,202000,2,115.0,105.0,0,1,15,7,9,1,890,1,0,1,1,0,0,0,276,2019,1,3,0,7,132,1
162,185000,3,125.0,115.0,0,1,32,7,9,1,623,1,0,1,1,0,0,0,298,2019,1,3,0,7,132,1
164,290000,3,105.0,90.0,0,4,32,3,9,1,889,0,0,0,0,0,0,0,275,2019,1,3,0,7,118,1
165,99000,2,110.0,90.0,0,1,21,7,9,1,890,0,1,0,1,0,0,0,261,2019,1,3,0,7,132,1
167,1100000,4,220.0,200.0,0,1,21,6,8,3,721,1,1,0,1,0,1,1,250,2019,1,3,0,7,19,1
169,281000,2,120.0,110.0,0,1,17,11,9,1,623,1,0,1,1,0,0,0,251,2019,1,3,0,7,132,1
172,130000,2,110.0,100.0,0,1,12,7,9,1,890,1,1,1,1,0,0,0,254,2019,1,3,0,7,132,1
