Unnamed: 0,guncelfiyat,odasayisi,brutm2,netm2,emlaktipi,binayasi,bulundugukat,binadakikatsayisi,isitmatipi,banyosayisi,manzara,otopark,interkom,depremyonetmeligineuygun,asansor,cocukoyunalani,giyinmeodasi,ebeveynbanyosu,Ilan_ID,yil,ay,gun,il,ilce,mahalle,salonsayisi
5578,34200,1,39.0,38.0,3,0,0,1,14,1,889,0,0,0,0,0,0,0,5523,2019,2,12,1,3,286,1
5774,165000,1,75.0,55.0,2,8,30,1,14,1,889,0,0,0,0,0,0,0,5776,2019,2,14,1,3,36,1
9004,850000,5,350.0,300.0,2,13,30,4,14,2,889,0,0,0,0,0,0,0,8910,2019,3,10,1,3,547,1
16489,250000,2,2550.0,2547.0,2,4,30,1,14,1,889,0,0,0,0,0,0,0,16416,2019,5,9,1,3,547,1
19943,265000,2,120.0,100.0,2,8,30,1,8,1,889,0,0,0,0,0,0,0,20009,2019,6,2,1,3,132,1
20713,270000,3,2550.0,160.0,2,12,32,1,14,1,889,5,0,0,0,0,0,0,20768,2019,6,9,1,3,547,1
22896,77000,2,220.0,182.0,2,9,30,1,14,1,889,0,0,0,0,0,0,0,22834,2019,6,25,1,3,513,1
23691,185000,3,145.0,128.0,0,3,12,8,8,1,889,0,0,0,0,0,0,0,23602,2019,7,2,1,3,430,1
25202,290000,2,100.0,80.0,2,1,21,4,14,1,889,0,0,0,0,0,0,0,25194,2019,7,17,1,3,608,1
25617,700000,4,720.0,235.0,5,5,30,4,2,2,889,1,0,1,0,1,1,1,25656,2019,7,21,1,3,608,1
30257,155000,4,130.0,90.0,2,12,32,1,14,1,889,5,0,0,0,0,0,0,30330,2019,8,30,1,3,513,1
30270,75000,3,141.0,100.0,8,12,0,4,14,1,889,0,0,0,0,0,0,0,30321,2019,8,30,1,3,123,1
30273,550000,3,10400.0,200.0,8,12,0,4,14,1,889,5,0,0,0,1,0,0,30317,2019,8,30,1,3,206,2
30279,105000,2,132.0,80.0,2,12,32,1,14,1,889,5,0,0,0,0,0,0,30325,2019,8,30,1,3,513,1
30660,265000,2,140.0,120.0,2,3,30,1,14,1,889,0,0,0,0,0,0,0,30722,2019,9,2,1,3,547,1
31204,235000,3,1000.0,800.0,8,0,0,0,0,1,889,0,0,0,0,0,0,0,31188,2019,9,6,1,3,513,1
32097,175000,4,455.0,200.0,2,12,30,4,14,2,889,5,0,0,0,0,0,0,32008,2019,9,12,1,3,513,2
32099,280000,5,480.0,300.0,2,12,30,4,14,2,889,5,0,0,0,0,0,0,32010,2019,9,12,1,3,513,2
34724,160000,2,120.0,100.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,34756,2019,10,2,1,3,513,1
38847,65000,2,90.0,85.0,8,10,0,4,0,1,889,0,0,0,0,0,0,0,38703,2019,10,30,1,3,115,1
41311,185000,1,2170.0,60.0,2,12,24,1,14,1,889,0,0,0,0,0,0,0,41253,2019,11,14,1,3,142,1
41989,400000,1,6450.0,150.0,8,12,0,1,14,1,889,5,0,0,0,0,0,0,41825,2019,11,18,1,3,178,1
41990,115000,2,343.0,70.0,3,0,0,1,14,1,889,0,0,0,0,0,0,0,41824,2019,11,18,1,3,364,1
42094,170000,4,454.0,140.0,2,12,30,4,14,2,889,5,0,0,0,0,0,0,42093,2019,11,19,1,3,421,2
42234,235000,3,135.0,110.0,0,4,14,6,8,1,889,5,0,0,0,1,0,0,42314,2019,11,20,1,3,430,1
47297,370000,2,550.0,120.0,2,3,32,1,14,1,889,5,0,0,0,0,0,0,47382,2019,12,21,1,3,513,1
53140,160000,3,140.0,120.0,0,6,15,7,14,1,889,5,0,0,0,0,0,0,53184,2020,2,1,1,3,206,1
54141,240000,3,510.0,140.0,2,7,21,1,14,1,889,0,0,0,0,0,0,0,54188,2020,2,10,1,3,556,1
55079,650000,6,910.0,300.0,2,3,30,4,14,2,889,5,0,0,0,1,0,0,55023,2020,2,17,1,3,610,2
55468,185000,3,150.0,130.0,8,3,0,7,14,1,889,5,0,0,0,0,0,0,55577,2020,2,20,1,3,206,1
59276,370000,3,120.0,115.0,2,0,0,0,0,1,889,0,0,0,0,0,0,0,59147,2020,3,13,1,3,610,1
60456,700000,3,3400.0,250.0,8,14,0,1,14,1,889,5,0,0,0,0,0,0,60208,2020,3,18,1,3,547,1
